viewpoint,time_index,reference_Ev_lx,reference_DGP,EIGCM_Ev_lx,EIGCM_DGP,Jones_dcglare_Ev_lx,Jones_dcglare_DGP,Raytraverse_Balanced_Ev_lx,Raytraverse_Balanced_DGP
Viewpoint 1,5671,165.040284,0.168688,166.06076,0.1687478,167.99127,0.1698609074771499,165.6139201132342,0.1697215371106468
Viewpoint 1,5672,297.301879,0.176452,299.50854,0.1765811,302.96313,0.177783938882842,296.06751449277544,0.1773791631007259
Viewpoint 1,5673,428.014921,0.184124,431.56796,0.184333,436.54388,0.18562511543551,426.8213484530287,0.1850544131541928
Viewpoint 1,5674,525.322785,0.189836,528.94312,0.190049,535.05658,0.1914077785809133,529.6581975689403,0.1910909361972968
Viewpoint 1,5675,588.215781,0.193528,592.00293,0.1937506,598.85681,0.1951529039978077,587.9150050592049,0.1945106107969753
Viewpoint 1,5676,618.647438,0.195315,621.78979,0.1954991,629.00037,0.196922287809168,615.4293762401601,0.1961257043852974
Viewpoint 1,5677,580.979343,0.193103,586.11334,0.1934049,592.94806,0.1948060214524385,579.8486146545528,0.1940371136802222
Viewpoint 1,5678,496.674338,0.188155,499.98209,0.1883489,505.86484,0.1896942639824199,495.4772379688876,0.1890845138687737
Viewpoint 1,5679,379.389255,0.18127,382.02762,0.181425,386.56067,0.1826910736981068,378.296340427032,0.1822059951830668
Viewpoint 1,5680,250.085652,0.17368,251.16791,0.1737436,254.15715,0.1749189890980152,248.5150462634864,0.1745878332156666
Viewpoint 1,5681,137.964708,0.167099,138.44341,0.1671266,140.07922,0.1682224506352763,138.3200109820426,0.1681193846446459
Viewpoint 1,5694,573.65931,0.19287,649.63098,0.1971333,643.46692,0.1977714204967957,578.6161903489774,0.1939647703734849
Viewpoint 1,5695,2220.682606,0.315164,2378.7695,0.3074747,2413.5608,0.3039991,2227.150625838927,0.3150126614970493
Viewpoint 1,5696,2809.911474,0.345421,2887.2507,0.3393448,2960.0544,0.3376666,2515.424410255255,0.3307586815494358
Viewpoint 1,5697,3788.88218,0.399095,4043.3481,0.4063929,4051.668,0.4010114,3449.95293007744,0.3858966149434938
Viewpoint 1,5698,5496.126135,0.502371,5419.0762,0.4918807,5484.9868,0.4913644,5473.039505201908,0.5048238823186538
Viewpoint 1,5699,5564.462405,0.501963,5982.6514,0.5179889,6051.5947,0.5185789,4978.925302322028,0.4704824892289843
Viewpoint 1,5700,7234.270046,0.60474,7122.0547,0.5929591,7191.1211,0.5927138,7135.981792778309,0.6039742205867197
Viewpoint 1,5701,7405.094677,0.616067,7386.0879,0.6095948,7453.5132,0.6092565,7310.328347811281,0.6163826731656633
Viewpoint 1,5702,6904.17022,0.589408,6984.1128,0.588154,7045.4023,0.5873269,6865.28487279967,0.5945252183373454
Viewpoint 1,5703,6969.656458,0.592284,7102.9146,0.7024601,11540.481,0.8924253,6326.359311673236,0.5770984581593439
Viewpoint 1,5704,4197.217548,0.437588,4260.0269,0.4337173,4296.2021,0.4344417,4099.993046063305,0.4457990238270926
Viewpoint 1,5705,3215.589939,0.443269,3344.1243,0.3794581,7141.1694,0.6773237,2707.646310046941,0.3837513572836349
Viewpoint 1,5718,571.291494,0.192734,647.37738,0.1970011,641.21887,0.197639536553202,576.3826715228921,0.1938336628183937
Viewpoint 1,5719,1664.068552,0.277869,1684.1942,0.2660359,1704.4508,0.2641508,1666.5373959937726,0.2804613469556331
Viewpoint 1,5720,2904.983629,0.35114,2926.2427,0.3435187,2962.405,0.3409576,2877.6128274392,0.3525551708050286
Viewpoint 1,5721,4150.728382,0.424206,4163.1377,0.4172648,4215.0259,0.4159541,4121.994840181435,0.4256604562881256
Viewpoint 1,5722,4939.818236,0.463938,4816.1045,0.4500554,5092.4707,0.4617965,4274.29296188601,0.4300152638496373
Viewpoint 1,5723,6424.026578,0.557002,6317.0322,0.5451071,6386.1719,0.5448127,6372.741989406922,0.5581918506849
Viewpoint 1,5724,7084.788716,0.5961,6988.481,0.5851371,7056.5322,0.5848334,6993.389553424801,0.5956673815852035
Viewpoint 1,5725,12336.357906,0.946413,14494.906,1.0,13064.971,0.9404522,6838.50642559986,0.58665153206561
Viewpoint 1,5726,15434.502458,1.0,16324.941,1.0,13783.783,1.0,24139.629692958875,1.0
Viewpoint 1,5727,6893.803975,0.590175,7034.0806,0.7015913,11505.651,0.8903402,6235.839595892156,0.5715167190532103
Viewpoint 1,5728,51809.788773,1.0,60766.16,1.0,23720.496,1.0,4806.766132986752,0.5017546507447491
Viewpoint 1,5729,3178.120886,0.454437,3286.0244,0.3760543,6703.0376,0.6482165,2668.4964458886384,0.3812421950395045
Viewpoint 1,5742,593.336881,0.193919,643.58105,0.1967782,643.19037,0.1977552344429128,584.632526249718,0.1943179292908584
Viewpoint 1,5743,1842.497428,0.295011,1940.2179,0.281704,1960.9266,0.2784683,1813.23014249579,0.2917947039478855
Viewpoint 1,5744,2955.101635,0.353818,3015.9236,0.3466729,3083.4817,0.3456694,2741.677039247893,0.3439510028866217
Viewpoint 1,5745,3182.250782,0.368118,3193.6228,0.3607354,3231.564,0.358698,3171.499967691449,0.3705612064817112
Viewpoint 1,5746,5315.773997,0.48611,5144.7637,0.4707411,5352.5981,0.4785898,4834.668442407156,0.4620942067485253
Viewpoint 1,5747,6375.508996,0.549673,6455.4438,0.5475825,6523.3682,0.5479187,5833.562921410842,0.5203725817403002
Viewpoint 1,5748,5057.465136,0.478652,5031.3262,0.4704145,5084.271,0.4692419,5003.565648658381,0.4797647074996307
Viewpoint 1,5749,11567.784017,0.881575,13917.059,1.0,12145.628,0.8836228,8220.97938329078,0.6670569632374314
Viewpoint 1,5750,4501.573525,0.447938,4529.8286,0.4424683,4574.791,0.440881,4473.427270741545,0.4515861774638277
Viewpoint 1,5751,3614.893074,0.397247,3655.1143,0.3921427,3690.575,0.3902616,3597.0674941943653,0.4027462533602777
Viewpoint 1,5752,2506.458407,0.341484,2538.2703,0.3259918,2563.0776,0.3239906,2475.2423622430533,0.3397096338740609
Viewpoint 1,5753,3734.983133,0.455969,3898.3059,0.4152674,6762.9839,0.6427646,3292.5926687231454,0.4166218186395799
Viewpoint 1,5766,95.357753,0.164598,95.704208,0.1646178,96.835167,0.1656841812879372,94.45915117336013,0.1655447521738762
Viewpoint 1,5767,358.205784,0.180027,359.90091,0.1801262,364.08371,0.1813717171479717,358.7717278066371,0.1810599004222496
Viewpoint 1,5768,649.782184,0.197142,656.63763,0.1975446,664.21741,0.1989894966486386,648.9262417666539,0.1980919703917026
Viewpoint 1,5769,929.634115,0.217167,936.96765,0.214,947.76385,0.2156337015569975,929.7765202384604,0.2145778817379976
Viewpoint 1,5770,1172.342693,0.245327,1181.7771,0.2312245,1195.3905,0.2318773,1183.1589147620102,0.2446662603544958
Viewpoint 1,5771,1325.019987,0.259363,1332.3812,0.2413239,1347.7142,0.2429374,1322.8525617679866,0.2587461257692515
Viewpoint 1,5772,1365.168074,0.262084,1375.5182,0.2443527,1391.3475,0.2455501,1361.017023696623,0.2617776306625664
Viewpoint 1,5773,1300.137255,0.257762,1309.6274,0.239991,1324.7444,0.2415875,1295.2500188299382,0.2565910815020212
Viewpoint 1,5774,1110.442704,0.237112,1119.1279,0.2255042,1132.1147,0.2278738,1108.6063362246769,0.2385674109921993
Viewpoint 1,5775,860.577122,0.209548,866.28503,0.2098509,876.38037,0.2114435084683823,857.2018872241894,0.2103177507800599
Viewpoint 1,5776,569.248922,0.192415,571.65558,0.1925562,578.32977,0.1939479282012568,564.7800299150314,0.1931525877560123
Viewpoint 1,5777,281.05083,0.175498,282.302,0.1755711,285.58398,0.1767637498385678,281.4761333456565,0.17652264902739
Viewpoint 1,5790,482.09595,0.187301,519.93274,0.18952,521.11182,0.1905892127709729,477.1314914425621,0.1880076185476784
Viewpoint 1,5791,1631.334073,0.283583,1710.843,0.2673442,1728.7507,0.2650335,1611.0075729314644,0.2800955971379167
Viewpoint 1,5792,1686.897594,0.282171,1695.6868,0.2668909,1715.568,0.265001,1673.7919823947566,0.2816680458039437
Viewpoint 1,5793,2434.196733,0.324225,2444.3984,0.3148474,2472.9233,0.3118745,2426.223859500248,0.3271234505951237
Viewpoint 1,5794,3082.099082,0.362719,3085.6433,0.3547688,3121.1958,0.3526187,3092.97118927066,0.3668629344788217
Viewpoint 1,5795,3542.312928,0.389817,3538.9189,0.3816651,3578.689,0.3797444,3522.623589120551,0.3924848399183496
Viewpoint 1,5796,7757.110913,0.646529,6946.8296,0.5969236,7784.6904,0.6252709,6558.379769752035,0.5658748977805587
Viewpoint 1,5797,9402.655111,0.744232,10686.867,0.8220168,9837.3203,0.7473516,7513.045922748487,0.6253798938449946
Viewpoint 1,5798,3187.673146,0.37018,3213.3291,0.3633509,3247.468,0.3612147,3177.341945444156,0.3739743086891695
Viewpoint 1,5799,7080.072409,0.60424,7192.7524,0.6446651,8710.1211,0.703827,6845.124387118861,0.6097332790173641
Viewpoint 1,5800,27340.032316,1.0,28595.178,1.0,13588.729,1.0,5541.296874642139,0.5460224750339288
Viewpoint 1,5801,876.572277,0.226245,891.17822,0.2113122,900.68793,0.2128703047573144,879.3384339441773,0.2288340096674647
Viewpoint 1,5814,489.968961,0.187785,530.27594,0.1901272,530.11505,0.1911177159580267,481.5278191234112,0.1882656829825442
Viewpoint 1,5815,1624.618031,0.283029,1709.7816,0.2671458,1726.9602,0.264761,1591.0532132175415,0.2783168174108572
Viewpoint 1,5816,2656.695249,0.336854,2755.4817,0.3312784,2815.5352,0.3301481,2490.9598389707435,0.3298425891758831
Viewpoint 1,5817,2859.09798,0.34911,2870.7478,0.3408178,2904.5701,0.3380989,2850.0299647741995,0.3518426215639693
Viewpoint 1,5818,4739.952157,0.452503,4559.1465,0.4360447,4762.0376,0.4438481,4323.255825257502,0.431973248823323
Viewpoint 1,5819,5616.351988,0.505174,5754.6646,0.5066518,5803.7231,0.5059379,5239.795083250593,0.485322909351
Viewpoint 1,5820,8025.147394,0.671515,6926.2651,0.6079082,8087.9741,0.6433262,6507.015669380177,0.5623495897462134
Viewpoint 1,5821,4403.628861,0.440892,4409.4126,0.4342846,4455.3096,0.4327606,4360.729660401276,0.4429255145771549
Viewpoint 1,5822,11692.861864,0.917585,11327.051,0.8865239,11155.964,0.8397194,14932.268063771942,1.0
Viewpoint 1,5823,3129.541207,0.368258,3161.4441,0.3615415,3193.0229,0.3594061,3111.8013209627966,0.3728677561380972
Viewpoint 1,5824,2130.553677,0.317159,2157.3284,0.3004308,2179.0164,0.3001859,2107.068517339904,0.3159606173737639
Viewpoint 1,5825,3425.541894,0.476754,3400.3015,0.3855699,5417.4229,0.5549998,2897.147652477653,0.3930915320953247
Viewpoint 1,5838,675.472432,0.201765,777.75012,0.2046539,764.73926,0.2048901196106121,681.0581154465239,0.2005013376548348
Viewpoint 1,5839,1645.897752,0.276549,1662.0262,0.2647311,1682.0414,0.2628311,1644.5885815977715,0.2790895488437018
Viewpoint 1,5840,3677.916056,0.395684,3808.4158,0.3937061,3920.8723,0.3933011,3160.708877282207,0.3664294318079307
Viewpoint 1,5841,4249.87683,0.429816,4254.6475,0.4225208,4308.3047,0.4213178,4223.356570283373,0.431072901089757
Viewpoint 1,5842,5533.009161,0.504595,5475.918,0.4951002,5543.1694,0.49467,5521.34662672101,0.507409367853943
Viewpoint 1,5843,6639.766761,0.569317,6532.998,0.5576227,6604.2427,0.5574629,6576.002488332133,0.5697430375305764
Viewpoint 1,5844,11556.951839,0.910448,8361.2559,0.7374744,12132.05,0.8838259,7477.47075163112,0.6214640671735867
Viewpoint 1,5845,7617.884178,0.628878,7640.7085,0.6245257,7708.1426,0.6242239,7523.760798978313,0.6286931496537809
Viewpoint 1,5846,18423.413821,1.0,18115.484,1.0,16946.834,1.0,25707.89721286223,1.0
Viewpoint 1,5847,5926.280123,0.535736,6044.562,0.5364773,6092.043,0.5351514,5893.230759629501,0.5447226381185267
Viewpoint 1,5848,4270.103949,0.442361,4353.1245,0.4398494,4388.8652,0.4410881,4157.383476043708,0.4501223566855621
Viewpoint 1,5849,3371.486963,0.466115,3442.408,0.3885349,5221.7017,0.5395616,2969.924511633417,0.3974397581946363
Viewpoint 1,5862,251.326073,0.173753,296.83728,0.1764244,290.21881,0.1770358041725858,253.33261301247973,0.1748706243838325
Viewpoint 1,5863,1252.399961,0.283011,1397.8492,0.2468033,1384.0164,0.2412418,1167.357957634855,0.2458818977941994
Viewpoint 1,5864,2226.652082,0.315274,2321.3911,0.306737,2410.1868,0.3018168,1772.5773909086,0.2817854699650303
Viewpoint 1,5865,3119.157191,0.358312,3351.7207,0.3673802,3356.9006,0.3578747,2933.5126780284563,0.3503640409030262
Viewpoint 1,5866,4592.258623,0.452382,4189.4556,0.4103741,4690.4946,0.4362865,3430.9143503699224,0.3792322687963723
Viewpoint 1,5867,4931.122368,0.471608,5569.7876,0.4904984,5548.2148,0.4869717,3910.19609509256,0.4063404849196199
Viewpoint 1,5868,9039.223349,0.781658,5632.0913,0.6098921,9721.7129,0.745596,4842.335129343507,0.4716274468532297
Viewpoint 1,5869,12757.182727,0.998171,19775.156,1.0,13597.153,0.9766007,5242.259949550409,0.4957063089741157
Viewpoint 1,5870,15192.943128,1.0,13708.983,1.0,13801.351,1.0,23046.267774183663,1.0
Viewpoint 1,5871,4580.233421,0.454829,4998.6079,0.5257677,8384.2783,0.7069056,4237.94240768044,0.4522482710251156
Viewpoint 1,5872,52597.838165,1.0,64516.828,1.0,22979.988,1.0,3170.793647562293,0.4019669738395252
Viewpoint 1,5873,2323.848864,0.439572,2301.8076,0.3134096,4308.6851,0.4959105,1801.895548541489,0.3314928690851156
Viewpoint 1,5886,591.272275,0.193872,654.31805,0.1974085,649.53326,0.19812753649473,592.8700433470065,0.1948014715444692
Viewpoint 1,5887,1333.838016,0.259028,1345.9604,0.2427407,1361.9698,0.24371,1335.688458232856,0.257740572385342
Viewpoint 1,5888,2414.122284,0.322578,2436.4658,0.3140358,2465.8806,0.3111599,2400.865712051374,0.3248086375134813
Viewpoint 1,5889,3523.077915,0.387959,3536.25,0.3807034,3578.9817,0.3789348,3511.151975213251,0.3900895567245248
Viewpoint 1,5890,4536.112446,0.447377,4531.4126,0.4401161,4584.9419,0.4389333,4554.166357915166,0.4517094900350956
Viewpoint 1,5891,7859.395344,0.644928,8191.2007,0.6489324,8217.9395,0.6470731,7805.1542282984765,0.6360011720092481
Viewpoint 1,5892,11794.420488,0.910853,9431.0547,0.7786114,12457.879,0.9008064,8982.192416483796,0.7096669081883049
Viewpoint 1,5893,5840.480862,0.525161,5850.7026,0.5192612,5907.0811,0.5183181,5773.867201529408,0.5260186734500961
Viewpoint 1,5894,5344.856202,0.497889,5391.2729,0.4937006,5441.1704,0.4923632,5299.111177159161,0.5008758592906073
Viewpoint 1,5895,9418.246533,0.73877,9665.0527,0.781903,13905.837,1.0,8707.078322903204,0.7163243783742349
Viewpoint 1,5896,2996.620188,0.364198,3041.0186,0.3586971,3068.7551,0.3579113,2938.087416129088,0.3704872458375104
Viewpoint 1,5897,3643.959877,0.457544,3703.7085,0.4051248,5109.5732,0.525351,3273.0120744857472,0.4154205295281261
Viewpoint 1,5910,444.295483,0.185083,491.5994,0.1878569,487.71838,0.1886290315884581,437.37803659638246,0.1856740907482076
Viewpoint 1,5911,1255.740899,0.252534,1267.2087,0.237238,1282.2394,0.2370117,1258.2352933124796,0.2504138167544774
Viewpoint 1,5912,2305.67905,0.316386,2322.9714,0.3067725,2350.8779,0.3044329,2289.8243513202497,0.3183597708722583
Viewpoint 1,5913,4089.013303,0.416253,4295.1157,0.4204887,4316.3608,0.4168172,3906.893303695383,0.4080075434697637
Viewpoint 1,5914,5855.453502,0.524519,5458.9429,0.4890749,5796.5386,0.5044441,5013.139940911399,0.4727010003832134
Viewpoint 1,5915,5096.830187,0.480518,5065.8198,0.4719417,5121.6621,0.4709067,5064.177598203246,0.4823167551571046
Viewpoint 1,5916,5522.128601,0.505674,5493.7959,0.4975154,5550.2417,0.4965493,5468.250954911813,0.5067251071361183
Viewpoint 1,5917,13985.942756,1.0,14304.223,1.0,14232.744,1.0,8625.979978960679,0.6906931141987221
Viewpoint 1,5918,15837.196267,1.0,13199.182,1.0,15028.307,1.0,20418.99569375876,1.0
Viewpoint 1,5919,8270.294073,0.670825,8626.8428,0.7174822,12860.897,0.957855,7691.99855826273,0.6575478932954604
Viewpoint 1,5920,2751.224151,0.357926,2793.6409,0.3434383,2819.6379,0.3417425,2703.772299266024,0.3552585828054374
Viewpoint 1,5921,3110.539984,0.411107,3195.4639,0.374205,4465.1353,0.4873201,2799.045377402175,0.3870794857882725
Viewpoint 1,5934,275.473337,0.17517,277.35303,0.1752806,280.62289,0.1764725431811795,273.37509633971075,0.176047118155141
Viewpoint 1,5935,1165.129725,0.240797,1174.9692,0.2308629,1188.8611,0.2315213,1167.3477074601662,0.2419537411497359
Viewpoint 1,5936,2148.642006,0.307138,2162.7466,0.2973651,2188.5562,0.2930724,2132.8160026807227,0.3092300722199269
Viewpoint 1,5937,3158.917395,0.366733,3167.7949,0.3591673,3205.5457,0.3568728,3144.7307528205224,0.3688462055909607
Viewpoint 1,5938,4052.900497,0.419256,4054.6677,0.4115962,4102.0684,0.4100622,4069.42659017947,0.4236243185807962
Viewpoint 1,5939,4743.614342,0.459953,4725.792,0.452026,4778.0864,0.4507999,4718.250992406693,0.4622164124633007
Viewpoint 1,5940,5100.992483,0.48125,5094.3105,0.4740621,5147.4346,0.4729119,5065.48343639702,0.4832179479679841
Viewpoint 1,5941,5053.204687,0.47922,5077.9941,0.4737282,5128.7124,0.4724742,5011.513376199442,0.4811748730648755
Viewpoint 1,5942,4574.330598,0.452223,4605.8232,0.4470554,4650.312,0.4454577,4532.8639114725465,0.455085871231578
Viewpoint 1,5943,3636.107116,0.398694,3682.0652,0.3939773,3716.6882,0.392041,3609.793601222857,0.4036650745907097
Viewpoint 1,5944,2468.36734,0.339787,2508.8164,0.3245218,2532.7539,0.3227525,2433.6176839773693,0.3376943645785326
Viewpoint 1,5945,1275.578594,0.27379,1310.7642,0.2456578,1323.8523,0.248136,1275.369046762736,0.2715673916725633
Viewpoint 1,5958,410.426391,0.183095,484.97867,0.1874682,473.81281,0.1878127448392143,413.50836544891774,0.1842729410518515
Viewpoint 1,5959,1560.415695,0.271435,1578.7993,0.2598335,1597.79,0.2578662,1563.239341001471,0.2736561994293907
Viewpoint 1,5960,2808.620674,0.346196,2942.7739,0.3428395,3166.397,0.3478966,2436.2066758528345,0.3258973634236236
Viewpoint 1,5961,4197.056569,0.4267,4195.2549,0.4190147,4248.1924,0.417785,4161.721322818809,0.4273962581102409
Viewpoint 1,5962,5480.377489,0.501602,5429.9707,0.4923619,5496.8628,0.4919202,5465.008601170462,0.5040127798351358
Viewpoint 1,5963,6263.496709,0.556708,6584.8394,0.5523295,6578.0376,0.5491124,6098.368611447922,0.5362369194073785
Viewpoint 1,5964,10904.357233,0.880747,7170.8521,0.7116665,11459.354,0.8452544,6653.541611943511,0.5784580556885267
Viewpoint 1,5965,15856.036752,1.0,17363.604,1.0,16022.927,1.0,7133.429100987017,0.6040494595479456
Viewpoint 1,5966,7169.451621,0.605388,7276.7568,0.6055697,7335.7344,0.6046538,7083.705402735958,0.6071702592441399
Viewpoint 1,5967,6925.345787,0.590498,7343.3589,0.741707,12831.367,0.9658118,6168.400679801308,0.565736392721167
Viewpoint 1,5968,49440.009848,1.0,56209.484,1.0,22683.826,1.0,4312.130144498545,0.4710201260364771
Viewpoint 1,5969,2255.269909,0.361107,2309.2197,0.3170849,3493.8679,0.4323124,2018.839746501846,0.3425508563462198
Viewpoint 1,5982,355.268552,0.179854,401.83566,0.1825878,394.71033,0.1831695066490576,353.3582146114132,0.1807421271976899
Viewpoint 1,5983,1647.823018,0.347864,1679.5916,0.2648781,1676.0028,0.2597502,1458.3217737287034,0.2646569584882726
Viewpoint 1,5984,2703.367487,0.339287,2723.5962,0.3308046,2757.1519,0.3281469,2679.661316543936,0.3408327193796441
Viewpoint 1,5985,3967.211427,0.413485,3983.6045,0.4067114,4033.1511,0.4053011,3952.629994852464,0.4153668279900208
Viewpoint 1,5986,5182.535949,0.48467,5151.9316,0.4761964,5214.5088,0.4755131,5180.588492305765,0.4876451586058419
Viewpoint 1,5987,6206.496725,0.544409,6140.2837,0.5346606,6207.2109,0.5342585,6154.287306705543,0.5452710971980973
Viewpoint 1,5988,10636.794672,0.852377,10661.138,0.8686601,10943.317,0.8127887,7182.827480701117,0.6047769592124659
Viewpoint 1,5989,7078.044365,0.597401,7117.4507,0.5937766,7180.5977,0.5932509,6985.417185995828,0.5969903487043046
Viewpoint 1,5990,18062.995027,1.0,22418.605,1.0,18110.453,1.0,22555.26993258009,1.0
Viewpoint 1,5991,8047.191725,0.66153,8476.3818,0.7973071,13742.755,1.0,7270.388541853775,0.6312909350896976
Viewpoint 1,5992,44520.43649,1.0,48944.543,1.0,22168.213,1.0,4779.372824608771,0.4978153106639335
Viewpoint 1,5993,2991.47224,0.401473,3109.6089,0.369678,4051.293,0.4561199,2785.735323383687,0.3859257629726538
Viewpoint 1,6006,194.848388,0.170438,233.87514,0.1727285,225.80023,0.1732543501181883,191.8050706781543,0.1712589576488076
Viewpoint 1,6007,1106.348536,0.335915,1143.0684,0.2312661,1134.5907,0.2268421,949.7263612255852,0.2311309237248652
Viewpoint 1,6008,2306.519663,0.331629,2466.7993,0.3292531,2561.7632,0.3106369,1723.6194655434902,0.2775484506165923
Viewpoint 1,6009,3322.773759,0.367925,3646.957,0.3850489,3594.8311,0.3714871,2967.563415604608,0.3531766523957027
Viewpoint 1,6010,4729.108266,0.463038,4417.1528,0.4231809,5131.4854,0.4619573,3361.458813548622,0.3748116493116231
Viewpoint 1,6011,5292.330198,0.502068,5618.0259,0.4929926,5583.8726,0.4889799,5056.94223315128,0.4764411894141954
Viewpoint 1,6012,9650.380725,0.819328,5657.3296,0.6449059,10381.247,0.7847108,5222.237309034258,0.4999135622589774
Viewpoint 1,6013,14449.112059,1.0,9308.584,0.8713352,16375.271,1.0,5598.495803776447,0.521110173557052
Viewpoint 1,6014,17363.507765,1.0,18706.713,1.0,17505.25,1.0,22897.99895423678,1.0
