case,view_id,time_index,reference_DGP_raw,dcglare_Ev,reference_DGP,dcglare_DGPs_raw,dcglare_DGPs
C1,213,4121,0.166999,137.29199219,0.166999,0.168059039941553,0.168059039941553
C1,213,4122,0.162535,60.63412857,0.162535,0.163559223347059,0.163559223347059
C1,213,8527,0.165234,107.6553421,0.165234,0.16631936858127,0.16631936858127
C1,213,8528,0.260532,1304.45654297,0.260532,0.236571599072339,0.236571599072339
C1,213,8529,0.300968,2087.28662109,0.300968,0.282523724657983,0.282523724657983
C1,213,8530,0.340574,2835.59790039,0.340574,0.326449596752893,0.326449596752893
C1,213,8531,0.341876,3056.95117188,0.341876,0.339443033789356,0.339443033789356
C1,213,8532,0.377506,3663.8137207,0.377506,0.37506586540509,0.37506586540509
C1,213,8533,0.324776,2364.93334961,0.324776,0.298821587622107,0.298821587622107
C1,213,8534,1.0,19663.80078125,1.0,1.3142651058593748,1.0
C1,213,8535,1.0,17010.68359375,1.0,1.158527126953125,1.0
C1,213,8536,0.179538,400.84298706,0.179538,0.183529483340422,0.183529483340422
C1,214,1902,0.170294,200.40962219,0.170294,0.171764044822553,0.171764044822553
C1,214,1903,0.19086,552.05371094,0.19086,0.192405552832178,0.192405552832178
C1,214,1904,0.356349,3073.7277832,0.356349,0.34042782087384,0.34042782087384
C1,214,1905,0.437138,4647.01904297,0.437138,0.432780017822339,0.432780017822339
C1,214,1906,0.314498,2180.69799805,0.314498,0.288006972485535,0.288006972485535
C1,214,1907,0.336913,2538.59326172,0.336913,0.309015424462964,0.309015424462964
C1,214,1908,0.349265,2729.86132812,0.349265,0.320242859960644,0.320242859960644
C1,214,1909,0.350347,2728.48217773,0.350347,0.320161903832751,0.320161903832751
C1,214,1910,0.338716,2508.50195312,0.338716,0.307249064648144,0.307249064648144
C1,214,1911,0.30985,2015.66748047,0.30985,0.278319681103589,0.278319681103589
C1,214,1912,0.265136,1332.46118164,0.265136,0.238215471362268,0.238215471362268
C1,214,1913,0.340776,2328.44702148,0.340776,0.296679840160876,0.296679840160876
C1,214,4109,0.159528,9.11519337,0.159528,0.160535061850819,0.160535061850819
C1,214,4110,0.164639,97.57278442,0.164639,0.165727522445454,0.165727522445454
C1,214,4111,0.170851,205.11314392,0.170851,0.172040141548104,0.172040141548104
C1,214,4112,0.177657,322.01913452,0.177657,0.178902523196324,0.178902523196324
C1,214,4113,0.183792,428.36032104,0.183792,0.185144750845048,0.185144750845048
C1,214,4114,0.188704,513.45812988,0.188704,0.190139992223956,0.190139992223956
C1,214,4115,0.191902,569.38226318,0.191902,0.193422738848666,0.193422738848666
C1,214,4116,0.192896,586.31542969,0.192896,0.194416715722803,0.194416715722803
C1,214,4117,0.191547,562.23168945,0.191547,0.193003000170715,0.193003000170715
C1,214,4118,0.187925,500.03713989,0.187925,0.189352180111543,0.189352180111543
C1,214,4119,0.182175,401.23526001,0.182175,0.183552509762587,0.183552509762587
C1,214,4120,0.175523,285.27407837,0.175523,0.176745588400319,0.176745588400319
C1,214,4121,0.168884,170.9188385,0.168884,0.17003293581995,0.17003293581995
C1,214,4122,0.163356,75.15131378,0.163356,0.164411382118886,0.164411382118886
C1,214,8527,0.166229,136.09790039,0.166229,0.167988946752893,0.167988946752893
C1,214,8528,0.257656,1917.62194824,0.257656,0.272564408361688,0.272564408361688
C1,214,8529,0.805372,5190.67138672,0.805372,0.4646924104004639,0.4646924104004639
C1,214,8530,1.0,7032.56835938,1.0,0.572811762695606,0.572811762695606
C1,214,8531,0.384241,4014.8828125,0.384241,0.39567362109375,0.39567362109375
C1,214,8532,0.416563,4224.60986328,0.416563,0.407984598974536,0.407984598974536
C1,214,8533,0.368505,3013.44360352,0.368505,0.336889139526624,0.336889139526624
C1,214,8534,1.0,28259.49804688,1.0,1.818832535351856,1.0
C1,214,8535,1.0,21804.02929688,1.0,1.4398965197268558,1.0
C1,214,8536,0.183834,482.21160889,0.183834,0.188305821441843,0.188305821441843
C1,215,1902,0.174312,273.72439575,0.174312,0.176067622030525,0.176067622030525
C1,215,1903,0.19806,674.45703125,0.19806,0.199590627734375,0.199590627734375
C1,215,1904,0.468413,6069.49072266,0.468413,0.516279105420142,0.516279105420142
C1,215,1905,0.580115,9316.08105469,0.580115,0.7068539579103029,0.7068539579103029
C1,215,1906,0.340443,2738.30639648,0.340443,0.3207385854733759,0.3207385854733759
C1,215,1907,0.360122,3076.76977539,0.360122,0.340606385815393,0.340606385815393
C1,215,1908,0.36487,3165.49145508,0.36487,0.345814348413196,0.345814348413196
C1,215,1909,0.355288,3007.72851562,0.355288,0.336553663866894,0.336553663866894
C1,215,1910,0.332334,2624.34375,0.332334,0.314048978125,0.314048978125
C1,215,1911,0.294518,2015.60888672,0.294518,0.278316241650464,0.278316241650464
C1,215,1912,0.246221,1281.45947266,0.246221,0.235221671045142,0.235221671045142
C1,215,1913,0.267865,1547.39428711,0.267865,0.250832044653357,0.250832044653357
C1,215,4109,0.159623,10.72342777,0.159623,0.160629465210099,0.160629465210099
C1,215,4110,0.165564,113.18752289,0.165564,0.166644107593643,0.166644107593643
C1,215,4111,0.172686,236.00091553,0.172686,0.173853253741611,0.173853253741611
C1,215,4112,0.180434,369.32659912,0.180434,0.181679471368344,0.181679471368344
C1,215,4113,0.187502,491.46130371,0.187502,0.188848778527777,0.188848778527777
C1,215,4114,0.19321,590.16851807,0.19321,0.194642892010709,0.194642892010709
C1,215,4115,0.196978,655.17706299,0.196978,0.198458893597513,0.198458893597513
C1,215,4116,0.198086,674.23193359,0.198086,0.199577414501733,0.199577414501733
C1,215,4117,0.196502,646.58068848,0.196502,0.197954286413776,0.197954286413776
C1,215,4118,0.192374,575.7166748,0.192374,0.19379456881076,0.19379456881076
C1,215,4119,0.18578,462.28573608,0.18578,0.187136172707896,0.187136172707896
C1,215,4120,0.178045,328.05804443,0.178045,0.179257007208041,0.179257007208041
C1,215,4121,0.170304,195.24085999,0.170304,0.171460638481413,0.171460638481413
C1,215,4122,0.163913,84.49354553,0.163913,0.164959771122611,0.164959771122611
C1,215,8527,0.176066,394.10592651,0.176066,0.183134017886137,0.183134017886137
C1,215,8528,1.0,12238.45605469,1.0,0.878397370410303,0.878397370410303
C1,215,8529,1.0,16514.42578125,1.0,1.129396793359375,1.0
C1,215,8530,1.0,16499.54296875,1.0,1.1285231722656248,1.0
C1,215,8531,0.446217,5868.20849609,0.446217,0.504463838720483,0.504463838720483
C1,215,8532,0.42153,4435.69824219,0.42153,0.420375486816553,0.420375486816553
C1,215,8533,0.363635,3169.00195312,0.363635,0.346020414648144,0.346020414648144
C1,215,8534,1.0,21967.15820312,1.0,1.449472186523144,1.0
C1,215,8535,1.0,15168.98144531,1.0,1.050419210839697,1.0
C1,215,8536,0.182925,441.44390869,0.182925,0.185912757440103,0.185912757440103
C1,216,1902,0.173127,251.07519531,0.173127,0.174738113964697,0.174738113964697
C1,216,1903,0.192107,579.00439453,0.192107,0.193987557958911,0.193987557958911
C1,216,1904,0.494184,6774.90136719,0.494184,0.557686710254053,0.557686710254053
C1,216,1905,0.59372,10331.12304688,0.59372,0.766436922851856,0.766436922851856
C1,216,1906,0.333968,2380.30859375,0.333968,0.2997241144531249,0.2997241144531249
C1,216,1907,0.34633,2608.39428711,0.34633,0.313112744653357,0.313112744653357
C1,216,1908,0.34454,2594.08935547,0.34454,0.312273045166089,0.312273045166089
C1,216,1909,0.329773,2362.41577148,0.329773,0.298673805785876,0.298673805785876
C1,216,1910,0.304825,1968.71948242,0.304825,0.275563833618054,0.275563833618054
C1,216,1911,0.268471,1464.69824219,0.268471,0.245977786816553,0.245977786816553
C1,216,1912,0.222495,919.26184082,0.222495,0.213960670056134,0.213960670056134
C1,216,1913,0.243108,1040.10473633,0.243108,0.221054148022571,0.221054148022571
C1,216,4109,0.159515,9.00345707,0.159515,0.160528502930009,0.160528502930009
C1,216,4110,0.164373,93.94413757,0.164373,0.165514520875359,0.165514520875359
C1,216,4111,0.170117,194.66046143,0.170117,0.171426569085941,0.171426569085941
C1,216,4112,0.17638,304.02142334,0.17638,0.177846057550058,0.177846057550058
C1,216,4113,0.182125,404.85977173,0.182125,0.183765268600551,0.183765268600551
C1,216,4114,0.18679,486.96780396,0.18679,0.188585010092452,0.188585010092452
C1,216,4115,0.189884,541.06976318,0.189884,0.191760795098666,0.191760795098666
C1,216,4116,0.190771,556.57336426,0.190771,0.192670856482062,0.192670856482062
C1,216,4117,0.189483,533.84802246,0.189483,0.191336878918402,0.191336878918402
C1,216,4118,0.186137,475.70123291,0.186137,0.187923662371817,0.187923662371817
C1,216,4119,0.18079,381.98669434,0.18079,0.182422618957758,0.182422618957758
C1,216,4120,0.174455,270.44976807,0.174455,0.175875401385709,0.175875401385709
C1,216,4121,0.168119,159.99371338,0.168119,0.169391630975406,0.169391630975406
C1,216,4122,0.162921,68.48232269,0.162921,0.164019912341903,0.164019912341903
C1,216,8527,0.191406,486.80990601,0.191406,0.188575741482787,0.188575741482787
C1,216,8528,1.0,16469.015625,1.0,1.1267312171875,1.0
C1,216,8529,1.0,19684.25976562,1.0,1.3154660482418938,1.0
C1,216,8530,1.0,17645.50585938,1.0,1.1957911939456058,1.0
C1,216,8531,0.470523,5639.43554688,0.470523,0.491034866601856,0.491034866601856
C1,216,8532,0.391685,3828.65405273,0.391685,0.384741992895251,0.384741992895251
C1,216,8533,0.322141,2297.01831055,0.322141,0.294834974829285,0.294834974829285
C1,216,8534,0.845602,5801.85986328,0.845602,0.500569173974536,0.500569173974536
C1,216,8535,0.311486,2523.66210938,0.311486,0.3081389658206059,0.3081389658206059
C1,216,8536,0.175211,287.7387085,0.175211,0.17689026218895,0.17689026218895
C1,217,1902,0.167199,144.48066711,0.167199,0.168481015159357,0.168481015159357
C1,217,1903,0.180996,374.1953125,0.180996,0.18196526484375,0.18196526484375
C1,217,1904,0.341645,3408.85644531,0.341645,0.3600998733396969,0.3600998733396969
C1,217,1905,0.415607,6054.05859375,0.415607,0.515373239453125,0.515373239453125
C1,217,1906,0.265895,1553.37097168,0.265895,0.251182876037616,0.251182876037616
C1,217,1907,0.276444,1732.91064453,0.276444,0.2617218548339109,0.2617218548339109
C1,217,1908,0.276769,1747.75524902,0.276769,0.262593233117474,0.262593233117474
C1,217,1909,0.267357,1608.2043457,0.267357,0.2544015950925899,0.2544015950925899
C1,217,1910,0.250603,1351.04260254,0.250603,0.2393062007690979,0.2393062007690979
C1,217,1911,0.226617,1010.96234131,0.226617,0.219343489434897,0.219343489434897
C1,217,1912,0.199921,635.296875,0.199921,0.1972919265625,0.1972919265625
C1,217,1913,0.208036,748.07305908,0.208036,0.203911888567996,0.203911888567996
C1,217,4109,0.159351,5.93052483,0.159351,0.160348121807521,0.160348121807521
C1,217,4110,0.162668,62.0968132,0.162668,0.16364508293484,0.16364508293484
C1,217,4111,0.166578,128.81384277,0.166578,0.167561372570599,0.167561372570599
C1,217,4112,0.170885,201.10997009,0.170885,0.171805155244283,0.171805155244283
C1,217,4113,0.174777,267.60266113,0.174777,0.175708276208331,0.175708276208331
C1,217,4114,0.177956,321.73867798,0.177956,0.178886060397426,0.178886060397426
C1,217,4115,0.180071,357.57333374,0.180071,0.180989554690538,0.180989554690538
C1,217,4116,0.180666,367.86083984,0.180666,0.181593431298608,0.181593431298608
C1,217,4117,0.179747,352.64605713,0.179747,0.180700323553531,0.180700323553531
C1,217,4118,0.177482,314.13446045,0.177482,0.178439692828415,0.178439692828415
C1,217,4119,0.173856,252.39363098,0.173856,0.174815506138526,0.174815506138526
C1,217,4120,0.169568,179.03216553,0.169568,0.170509188116611,0.170509188116611
C1,217,4121,0.165264,106.23878479,0.165264,0.166236216667173,0.166236216667173
C1,217,4122,0.161695,45.61528397,0.161695,0.162677617169039,0.162677617169039
C1,217,8527,0.166125,189.88327026,0.166125,0.171146147964262,0.171146147964262
C1,217,8528,1.0,6798.70849609,1.0,0.559084188720483,0.559084188720483
C1,217,8529,1.0,10463.015625,1.0,0.7741790171875,0.7741790171875
C1,217,8530,1.0,12541.84667969,1.0,0.896206400097803,0.896206400097803
C1,217,8531,0.844437,6095.84326172,0.844437,0.5178259994629639,0.5178259994629639
C1,217,8532,0.396509,3677.64282227,0.396509,0.375877633667249,0.375877633667249
C1,217,8533,0.266957,1629.60046387,0.266957,0.255657547229169,0.255657547229169
C1,217,8534,0.39343,3617.55419922,0.39343,0.372350431494214,0.372350431494214
C1,217,8535,0.346961,3037.125,0.346961,0.3382792375,0.3382792375
C1,217,8536,0.170625,204.77346802,0.170625,0.172020202572774,0.172020202572774
C1,218,1902,0.161845,51.16632843,0.161845,0.163003463478841,0.163003463478841
C1,218,1903,0.167859,151.19815063,0.167859,0.168875331441981,0.168875331441981
C1,218,1904,0.210349,803.20153809,0.210349,0.207147930285883,0.207147930285883
C1,218,1905,0.235969,1278.42687988,0.235969,0.2350436578489559,0.2350436578489559
C1,218,1906,0.196013,621.25915527,0.196013,0.196467912414349,0.196467912414349
C1,218,1907,0.202167,726.42211914,0.202167,0.202640978393518,0.202640978393518
C1,218,1908,0.204856,771.61688232,0.204856,0.205293910992184,0.205293910992184
C1,218,1909,0.202886,745.17053223,0.202886,0.203741510241901,0.203741510241901
C1,218,1910,0.197238,651.41644287,0.197238,0.1982381451964689,0.1982381451964689
C1,218,1911,0.187979,499.14175415,0.187979,0.189299620968605,0.189299620968605
C1,218,1912,0.177337,316.99468994,0.177337,0.178607588299478,0.178607588299478
C1,218,1913,0.181853,408.71334839,0.181853,0.183991473550493,0.183991473550493
C1,218,4109,0.159147,2.49892211,0.159147,0.160146686727857,0.160146686727857
C1,218,4110,0.160562,26.54777908,0.160562,0.161558354631996,0.161558354631996
C1,218,4111,0.16224,55.47788239,0.16224,0.163256551696293,0.163256551696293
C1,218,4112,0.164115,86.78897858,0.164115,0.165094513042646,0.165094513042646
C1,218,4113,0.165787,115.37624359,0.165787,0.166772585498733,0.166772585498733
C1,218,4114,0.167126,138.53646851,0.167126,0.168132090701537,0.168132090701537
C1,218,4115,0.168012,153.98947144,0.168012,0.169039181973528,0.169039181973528
C1,218,4116,0.168284,158.48364258,0.168284,0.169302989819446,0.169302989819446
C1,218,4117,0.16789,151.67355347,0.16789,0.168903237588689,0.168903237588689
C1,218,4118,0.16686,134.82348633,0.16686,0.167914138647571,0.167914138647571
C1,218,4119,0.165335,108.28414917,0.165335,0.166356279556279,0.166356279556279
C1,218,4120,0.163538,77.07748413,0.163538,0.164524448318431,0.164524448318431
C1,218,4121,0.161711,46.13249207,0.161711,0.162707977284509,0.162707977284509
C1,218,4122,0.16018,20.07727623,0.16018,0.161178536114701,0.161178536114701
C1,218,8527,0.1608,34.99886322,0.1608,0.162054433271014,0.162054433271014
C1,218,8528,0.589356,416.76065063,0.589356,0.184463850191981,0.184463850191981
C1,218,8529,0.223727,1056.32128906,0.223727,0.222006059667822,0.222006059667822
C1,218,8530,0.321999,2473.3269043,0.321999,0.30518428928241,0.30518428928241
C1,218,8531,0.332206,2650.39990234,0.332206,0.3155784742673579,0.3155784742673579
C1,218,8532,0.324665,2759.46386719,0.324665,0.321980529004053,0.321980529004053
C1,218,8533,0.207511,829.18347168,0.207511,0.208673069787616,0.208673069787616
C1,218,8534,0.399877,3726.88964844,0.399877,0.378768422363428,0.378768422363428
C1,218,8535,0.336604,2644.16723633,0.336604,0.3152126167725709,0.3152126167725709
C1,218,8536,0.164883,109.1831131,0.164883,0.16640904873897,0.16640904873897
C1,219,1902,0.162158,60.93533325,0.162158,0.163576904061775,0.163576904061775
C1,219,1903,0.168606,171.54901123,0.168606,0.170069926959201,0.170069926959201
C1,219,1904,0.213269,944.10296631,0.213269,0.215418844122397,0.215418844122397
C1,219,1905,0.24168,1524.55053711,0.24168,0.2494911165283569,0.2494911165283569
C1,219,1906,0.199047,697.79046631,0.199047,0.200960300372397,0.200960300372397
C1,219,1907,0.205673,812.32513428,0.205673,0.207683485382236,0.207683485382236
C1,219,1908,0.208472,861.13446045,0.208472,0.210548592828415,0.210548592828415
C1,219,1909,0.206514,831.30212402,0.206514,0.208797434679974,0.208797434679974
C1,219,1910,0.200472,725.45983887,0.200472,0.202584492541669,0.202584492541669
C1,219,1911,0.19097,556.44219971,0.19097,0.192663157122977,0.192663157122977
C1,219,1912,0.180017,354.87197876,0.180017,0.180830985153212,0.180830985153212
C1,219,1913,0.200975,457.64831543,0.200975,0.186863956115741,0.186863956115741
C1,219,4109,0.159159,2.83390784,0.159159,0.160166350390208,0.160166350390208
C1,219,4110,0.160686,30.0620575,0.160686,0.16176464277525,0.16176464277525
C1,219,4111,0.16251,62.75687408,0.16251,0.163683828508496,0.163683828508496
C1,219,4112,0.164513,98.09809875,0.164513,0.165758358396625,0.165758358396625
C1,219,4113,0.166335,130.31314087,0.166335,0.167649381369069,0.167649381369069
C1,219,4114,0.167759,156.34172058,0.167759,0.169177258998046,0.169177258998046
C1,219,4115,0.168715,173.63468933,0.168715,0.170192356263671,0.170192356263671
C1,219,4116,0.169024,178.7116394,0.169024,0.17049037323278,0.17049037323278
C1,219,4117,0.168634,171.1786499,0.168634,0.17004818674913,0.17004818674913
C1,219,4118,0.167486,152.28608704,0.167486,0.168939193309248,0.168939193309248
C1,219,4119,0.165847,122.37772369,0.165847,0.167183572380603,0.167183572380603
C1,219,4120,0.163889,87.12564087,0.163889,0.165114275119069,0.165114275119069
C1,219,4121,0.161922,52.13858032,0.161922,0.163060534664784,0.163060534664784
C1,219,4122,0.160271,22.69539642,0.160271,0.161332219769854,0.161332219769854
C1,219,8527,0.161307,49.01095581,0.161307,0.162876943106047,0.162876943106047
C1,219,8528,0.199571,579.42724609,0.199571,0.194012379345483,0.194012379345483
C1,219,8529,0.243728,1393.55444336,0.243728,0.241801645825232,0.241801645825232
C1,219,8530,0.331259,2658.76098633,0.331259,0.316069269897571,0.316069269897571
C1,219,8531,0.317141,2578.30200195,0.317141,0.311346327514465,0.311346327514465
C1,219,8532,0.301962,2866.01098633,0.301962,0.328234844897571,0.328234844897571
C1,219,8533,0.210428,925.71118164,0.210428,0.214339246362268,0.214339246362268
C1,219,8534,0.384883,3573.73999023,0.384883,0.369778537426501,0.369778537426501
C1,219,8535,0.315515,2378.33227539,0.315515,0.299608104565393,0.299608104565393
C1,219,8536,0.165195,121.52407074,0.165195,0.167133462952438,0.167133462952438
C1,220,1902,0.163965,94.63066864,0.163965,0.165554820249168,0.165554820249168
C1,220,1903,0.172861,247.88835144,0.172861,0.174551046229528,0.174551046229528
C1,220,1904,0.243416,1457.61645508,0.243416,0.245562085913196,0.245562085913196
C1,220,1905,0.280008,2056.53662109,0.280008,0.280718699657983,0.280718699657983
