case,view_id,time_index,reference_DGP,reference_Ev_lx,EIGCM_DGP,EIGCM_Ev_lx,Jones_dcglare_DGP,Jones_dcglare_Ev_lx,Raytraverse_Balanced_DGP,Raytraverse_Balanced_Ev_lx,Raytraverse_High_DGP,Raytraverse_High_Ev_lx
C1,183,1902,0.181135,377.085,0.1819241,390.52933,0.18368003,403.40957642,0.18267132,386.22342774,0.18251948,383.63679804
C1,183,1903,0.225052,1125.251,0.2249214,1123.0219,0.2266768,1135.89416504,0.2289532,1174.67125127,0.22960827,1185.83088735
C1,183,1904,0.559173,6394.965,0.5484924,6513.4136,0.5800341,6838.18115234,0.58143151,6856.70224617,0.58853495,6973.2863953
C1,183,1905,0.75244,9648.901,0.7390925,9629.9736,0.853156,11512.421875,1.0,22720.55636947,1.0,22607.58026131
C1,183,1906,0.455521,4677.035,0.4377721,4656.1309,0.4572548,4710.18798828,0.45882389,4848.3651718,0.46118002,4884.67960955
C1,183,1907,0.498037,5398.78,0.4811116,5368.5615,0.4995232,5429.08789062,0.50237825,5592.07552609,0.50449284,5625.93308847
C1,183,1908,0.510956,5628.247,0.4947059,5593.6914,0.51241,5652.29785156,0.51781375,5864.41363141,0.5188734,5881.13482508
C1,183,1909,0.490278,5291.289,0.4755045,5275.7705,0.4926677,5327.79882812,0.50334407,5632.91962291,0.50480763,5655.66626937
C1,183,1910,0.443432,4520.175,0.4298683,4514.4819,0.4463655,4557.30224609,0.45898225,4890.70229979,0.46156053,4931.49518528
C1,183,1911,0.373926,3408.554,0.3649299,3414.8528,0.3775137,3445.85400391,0.38721195,3694.21966183,0.39017579,3745.82777104
C1,183,1912,0.295112,2138.542,0.2861254,2140.1296,0.2918332,2159.13256836,0.30365882,2312.1107846,0.30472617,2337.58234743
C1,183,1913,0.308983,2298.976,0.2977974,2330.9214,0.301823,2337.11547852,0.31877561,2515.67976671,0.31919114,2529.90676287
C1,183,4109,0.160086,18.502,0.1600794,18.389334,0.16109161,18.59910965,0.16113362,19.31214561,0.16113986,19.41833247
C1,183,4110,0.170426,194.655,0.1703856,193.96284,0.171513,196.14283752,0.17191309,202.94872616,0.1720403,205.11579647
C1,183,4111,0.182755,404.683,0.1826895,403.56854,0.18395439,408.08276367,0.18486765,423.63965532,0.18510644,427.70760922
C1,183,4112,0.196181,633.405,0.1959839,630.05029,0.19739847,637.11328125,0.1990866,665.87055999,0.19932572,669.94404917
C1,183,4113,0.208434,842.15,0.2081475,837.26575,0.20970162,846.70678711,0.21204968,886.70671349,0.21233381,891.54705904
C1,183,4114,0.218331,1010.753,0.218034,1005.6908,0.2197039,1017.10510254,0.22237552,1062.61538468,0.2229682,1072.71211399
C1,183,4115,0.224813,1121.18,0.2246315,1118.0844,0.2263795,1130.82763672,0.22929215,1180.44552321,0.23010778,1194.34039599
C1,183,4116,0.226855,1155.967,0.2265345,1150.5029,0.2283037,1163.60839844,0.23131663,1214.93415092,0.23203722,1227.20996526
C1,183,4117,0.22395,1106.474,0.2236479,1101.3271,0.2253826,1113.84619141,0.22864328,1169.39141175,0.22888144,1173.4487062
C1,183,4118,0.216738,983.608,0.2164949,979.47058,0.2181471,990.58251953,0.2203065,1027.36791659,0.2211223,1041.26573555
C1,183,4119,0.205343,789.483,0.2051779,786.6759,0.20669976,795.56896973,0.2086301,828.45137975,0.20898057,834.42202758
C1,183,4120,0.191986,561.942,0.1918229,559.16431,0.19319137,565.44281006,0.19449306,587.6159703,0.194772,592.36794813
C1,183,4121,0.178655,334.834,0.1785744,333.46542,0.17979181,337.17098999,0.18059288,350.81564677,0.18072939,353.14121227
C1,183,4122,0.167512,145.002,0.1674668,144.23813,0.16855946,145.82940674,0.16897232,152.85034367,0.16900513,153.40934733
C1,183,8527,0.178618,255.931,0.174936,271.48151,0.19575227,327.99728394,0.17727203,294.24235345,0.177154,292.23162133
C1,183,8528,0.356884,2977.105,0.3442677,3137.8481,0.4429108,4050.77319336,1.0,14512.65050935,1.0,14760.64417015
C1,183,8529,1.0,21220.11,1.0,21070.887,1.0,14770.88183594,1.0,21926.54200815,1.0,21964.55180468
C1,183,8530,1.0,48689.768,1.0,48060.242,1.0,30131.33984375,1.0,61133.71864662,1.0,58789.22756857
C1,183,8531,1.0,33460.507,1.0,34319.539,1.0,28270.99023438,1.0,35350.41344193,1.0,33081.52436584
C1,183,8532,1.0,40376.053,1.0,40811.016,1.0,26210.8359375,0.62840354,7665.52514915,0.62860527,7660.38748291
C1,183,8533,0.509014,5604.428,0.4989807,5643.7534,0.518763,5691.28369141,0.51263018,5759.14726463,0.51686838,5829.36586405
C1,183,8534,0.542046,6184.299,0.5475463,6486.2944,0.943582,12568.35644531,1.0,30559.10547253,1.0,30584.76216599
C1,183,8535,0.591797,4014.6,0.4211724,4396.8135,0.9661018,12525.75976562,0.44476059,4546.46617043,0.44650388,4581.61179258
C1,183,8536,0.198074,665.651,0.1997335,693.92725,0.20101077,698.65136719,0.20269258,727.30124671,0.20324832,736.76867556
C1,184,1902,0.177392,313.318,0.1779212,322.33783,0.17998332,340.43380737,0.17883817,320.92289558,0.17869389,318.46484517
C1,184,1903,0.207116,819.7,0.2074242,824.94385,0.20867193,829.16662598,0.20823326,821.69096271,0.2088239,831.75297122
C1,184,1904,0.507042,5418.546,0.4973204,5587.3691,0.5249777,5775.80664062,0.55029375,6045.033352,0.55660676,6158.74026667
C1,184,1905,0.652699,7938.089,0.6605948,8092.4546,0.7705659,9932.95800781,1.0,24365.61466186,1.0,24382.263922
C1,184,1906,0.383308,3428.345,0.3631273,3444.0015,0.3852082,3462.26269531,0.3850886,3418.08544356,0.38707746,3455.01730843
C1,184,1907,0.41076,3898.406,0.391063,3903.9395,0.4120079,3925.27075195,0.40903328,3836.40656344,0.41122312,3877.92323762
C1,184,1908,0.414531,3971.144,0.395299,3972.1406,0.4155196,3996.62451172,0.41100469,3885.62251703,0.41200363,3905.94257006
C1,184,1909,0.394272,3636.661,0.3754345,3641.2957,0.3953604,3665.85668945,0.39080519,3561.44857628,0.3922924,3587.74004977
C1,184,1910,0.356455,3013.738,0.3387947,3021.144,0.3570083,3042.90161133,0.35427075,2958.98422061,0.35616874,2990.36021946
C1,184,1911,0.304781,2214.323,0.2921104,2227.0588,0.3070553,2243.22363281,0.30539359,2188.86473911,0.30647081,2215.40822685
C1,184,1912,0.249793,1372.874,0.2404726,1379.8851,0.2452744,1389.91113281,0.2473855,1363.25409399,0.24896348,1379.50124068
C1,184,1913,0.251396,1334.598,0.2382481,1350.0535,0.2406503,1373.94274902,0.2566491,1377.586585,0.25722639,1385.85738277
C1,184,4109,0.159777,13.235,0.1597785,13.261925,0.16078248,13.33195591,0.16077455,13.19502319,0.16078156,13.31445266
C1,184,4110,0.167123,138.375,0.167153,138.89334,0.16819639,139.64569092,0.16805847,137.282307,0.16815969,139.00662104
C1,184,4111,0.175814,286.44,0.175894,287.8024,0.17698673,289.38439941,0.17666279,283.86351798,0.17691572,288.17240183
C1,184,4112,0.185252,447.228,0.1853326,448.59616,0.18647817,451.0774231,0.18617509,445.91290267,0.18642549,450.1786443
C1,184,4113,0.193884,594.281,0.1939959,596.18195,0.19518951,599.48284912,0.19493088,595.07456657,0.19517027,599.15277526
C1,184,4114,0.200941,714.491,0.2010618,716.55585,0.20229444,720.52087402,0.20168238,710.09158535,0.2023793,721.96414115
C1,184,4115,0.205565,793.274,0.2057675,796.72125,0.20702655,801.13513184,0.20658897,793.67918255,0.20714692,803.1843737
C1,184,4116,0.206909,816.164,0.2071107,819.60327,0.20837743,824.14837646,0.20783902,814.97472412,0.20843538,825.13421081
C1,184,4117,0.204933,782.499,0.2050856,785.10437,0.20634007,789.44049072,0.20613103,785.87791741,0.20636015,789.78103826
C1,184,4118,0.199868,696.211,0.2000387,699.1261,0.20126372,702.96124268,0.20051224,690.15748361,0.20121782,702.1775049
C1,184,4119,0.191843,559.502,0.1919923,562.04968,0.19317198,565.11090088,0.19273658,557.69309902,0.19309751,563.8417277
C1,184,4120,0.182365,398.042,0.182439,399.30081,0.183566,401.46600342,0.18321939,395.5603191,0.18347254,399.87292385
C1,184,4121,0.172875,236.38,0.1729358,237.40649,0.17401093,238.69433594,0.17382246,235.47623738,0.17392292,237.18781006
C1,184,4122,0.16498,101.871,0.1649847,101.95385,0.16601663,102.51244354,0.16595742,101.48924938,0.16598922,102.03095394
C1,184,8527,0.172319,226.902,0.1731728,241.44461,0.25526037,370.46334839,0.17609723,274.228713,0.17574214,268.17959358
C1,184,8528,0.334975,2454.072,0.3054578,2486.8652,0.4610511,3857.92333984,1.0,19444.92410749,1.0,19687.92942695
C1,184,8529,1.0,23081.869,1.0,23581.486,1.0,15245.61230469,1.0,24731.58018106,1.0,24742.98722995
C1,184,8530,1.0,46857.044,1.0,45480.961,1.0,28263.86328125,1.0,59811.45830163,1.0,57347.89947612
C1,184,8531,1.0,26543.826,1.0,26950.611,1.0,21939.14257812,1.0,28390.48788711,1.0,26256.9291508
C1,184,8532,1.0,24305.289,1.0,24850.066,1.0,17373.51367188,0.52121043,5789.05921815,0.52242241,5805.03283177
C1,184,8533,0.402391,3789.161,0.3868599,3820.8162,0.40748,3850.50878906,0.38594409,3477.71222979,0.3887664,3528.86322334
C1,184,8534,0.422078,4146.669,0.4221349,4416.7295,0.4363845,4536.49121094,0.90130773,6943.28447559,0.91126645,7150.22824967
C1,184,8535,0.311778,2336.142,0.3153546,2631.0149,0.3139056,2550.33886719,0.31240313,2370.13876982,0.31916805,2455.34900516
C1,184,8536,0.184091,427.439,0.1843386,431.66324,0.18549567,434.33999634,0.18432636,414.4184762,0.18467561,420.36815043
C1,185,1902,0.167512,145.003,0.167587,146.28668,0.16944262,160.87690735,0.16809959,137.98287015,0.16790653,134.6938418
C1,185,1903,0.175527,281.557,0.1752701,277.17322,0.17690134,287.92935181,0.17613875,274.93615983,0.17635099,278.55177725
C1,185,1904,0.346432,2268.811,0.3482089,2320.4873,0.3674614,2766.56054688,0.35383815,2358.12097846,0.35026663,2346.29689955
C1,185,1905,0.357203,2770.976,0.3353157,2841.9583,0.3506645,2846.95385742,0.36409331,2868.02774641,0.36130064,2833.93782966
C1,185,1906,0.251031,1131.217,0.2241472,1109.8337,0.2417809,1151.49890137,0.25186527,1127.50012384,0.25083971,1131.15265814
C1,185,1907,0.257937,1276.259,0.2325002,1246.348,0.2492686,1295.45080566,0.25944816,1278.74162359,0.25763249,1277.63416694
C1,185,1908,0.257841,1300.552,0.2337986,1268.4675,0.2497439,1322.96704102,0.2590035,1299.2211233,0.25764456,1304.01020317
C1,185,1909,0.250801,1208.662,0.2281605,1178.2019,0.2396332,1233.30395508,0.2510692,1195.97097465,0.25062916,1207.9289024
C1,185,1910,0.237189,1022.551,0.217553,997.49622,0.2280724,1047.68566895,0.23843041,1014.23908467,0.23755744,1019.68441057
C1,185,1911,0.216698,766.249,0.2031116,751.47516,0.20815916,791.23498535,0.21849693,756.56933241,0.21875135,765.61422463
C1,185,1912,0.190057,483.479,0.1868918,475.15793,0.19038679,500.03442383,0.19083641,476.07554219,0.19054195,479.7559876
C1,185,1913,0.208501,563.019,0.1918374,559.41144,0.19451893,584.31488037,0.20647169,533.56859065,0.20807533,542.93262809
C1,185,4109,0.15926,4.431,0.1592546,4.3369946,0.16026504,4.51570034,0.16025784,4.39244143,0.16025874,4.40779129
C1,185,4110,0.16173,46.505,0.1616756,45.581249,0.16278777,47.4940834,0.16267506,45.5718047,0.16271596,46.26856728
C1,185,4111,0.164668,96.564,0.1645661,94.82238,0.1658013,98.83387756,0.16558968,95.22452645,0.16565063,96.26291764
C1,185,4112,0.167891,151.468,0.1677035,148.27098,0.16907149,154.54563904,0.1687641,149.30325888,0.16883049,150.43427004
C1,185,4113,0.170836,201.636,0.1705839,197.34119,0.17207188,205.65771484,0.17174896,200.15262837,0.17177484,200.59357327
C1,185,4114,0.173201,241.922,0.1729194,237.12769,0.17450313,247.07328796,0.17413112,240.73461985,0.17415369,241.11902996
C1,185,4115,0.174764,268.544,0.1744596,263.36646,0.17610658,274.39047241,0.17556401,265.14489872,0.1757588,268.46339406
C1,185,4116,0.175202,276.013,0.1749043,270.94238,0.17657057,282.29376221,0.17612971,274.78215911,0.17621308,276.2023981
C1,185,4117,0.174563,265.135,0.1742448,259.70737,0.17588268,270.57467651,0.17539325,262.23586997,0.1755193,264.38336357
C1,185,4118,0.172821,235.458,0.1725697,231.17056,0.17413558,240.81285095,0.17358746,231.47284228,0.17379876,235.07262531
C1,185,4119,0.170096,189.023,0.1698914,185.54413,0.17134437,193.26405334,0.17107426,188.65860527,0.17104691,188.19259435
C1,185,4120,0.166887,134.362,0.166721,131.53348,0.16804251,137.01480103,0.16786086,133.91583972,0.16784181,133.59136806
C1,185,4121,0.163675,79.645,0.1635853,78.114067,0.16477783,81.39818573,0.16471181,80.26932404,0.16466682,79.50287766
C1,185,4122,0.161021,34.422,0.1609759,33.660965,0.16206061,35.10579681,0.16203334,34.6394533,0.16201471,34.32208187
C1,185,8527,0.575528,382.071,0.5327336,411.74393,0.29821015,468.76531982,0.5771825,351.11943873,0.57615509,356.35405545
C1,185,8528,0.265281,1019.99,0.2458059,1161.025,0.3274498,1654.6192627,0.27048935,974.7312136,0.26784247,1039.66779811
C1,185,8529,0.287344,1785.039,0.272611,1854.1577,0.3336194,2525.79248047,0.28608194,1616.72350236,0.29089193,1794.20127048
C1,185,8530,1.0,17382.459,1.0,18350.096,0.634147,7384.26904297,1.0,22862.07368412,1.0,22868.74721353
C1,185,8531,0.768955,5125.957,0.8115612,5228.478,0.4822232,5029.79345703,0.8206223,5350.07835036,0.81981545,5330.89301032
C1,185,8532,0.31871,2451.177,0.3186904,2695.5801,0.3480278,3154.83959961,0.31626182,2488.19940497,0.31858392,2504.76716499
C1,185,8533,0.246589,1208.08,0.228749,1188.2277,0.2401154,1248.73522949,0.24699081,1192.5965259,0.24694357,1204.75667337
C1,185,8534,0.34687,2789.691,0.318191,2710.7449,0.3312021,2910.63085938,0.34672701,2793.23749004,0.35087082,2867.29556477
C1,185,8535,0.295249,1825.02,0.2710927,1909.5869,0.287185,2164.43823242,0.29058048,1807.09140313,0.29958478,1969.24465462
C1,185,8536,0.1678,149.91,0.1679608,152.65494,0.16939297,160.02105713,0.1687981,149.88246199,0.16880987,150.08290054
C1,186,1902,0.163446,75.738,0.1636241,78.775711,0.16513537,87.49678802,0.16434549,74.02872904,0.16416258,70.91278701
C1,186,1903,0.169228,174.235,0.1691898,173.59084,0.17054057,179.57234192,0.17016492,173.16721771,0.17016658,173.19554036
C1,186,1904,0.250285,1201.78,0.2569509,1323.7246,0.2531279,1487.0690918,0.2559975,1276.48935065,0.25428435,1304.71809287
C1,186,1905,0.261165,1581.663,0.2653873,1780.3368,0.2665952,1779.02539062,0.26942855,1721.391346,0.26669079,1680.24636539
C1,186,1906,0.204743,701.37,0.1997231,693.74921,0.20237609,715.059021,0.20569879,700.26524395,0.20544408,701.89883362
C1,186,1907,0.210312,807.185,0.2056765,795.17108,0.20846503,819.87939453,0.2117856,812.59831371,0.21105503,808.5668391
C1,186,1908,0.212046,846.288,0.2079121,833.25586,0.21075241,859.78436279,0.21348014,851.16848253,0.21288061,848.25455909
C1,186,1909,0.209319,807.474,0.2058183,797.58508,0.20856393,823.27929688,0.21031742,807.74137705,0.21002026,806.09411614
C1,186,1910,0.20213,696.862,0.1996668,692.79108,0.20194279,714.52862549,0.20335725,697.38667213,0.20295145,694.09013486
C1,186,1911,0.191389,528.399,0.1900321,528.6554,0.19204679,545.94262695,0.19234422,524.5931119,0.19242201,525.81748478
C1,186,1912,0.178524,332.455,0.1786217,334.27133,0.18033073,346.34979248,0.17937733,330.1078955,0.17934557,329.56684358
C1,186,1913,0.184562,386.843,0.1816617,386.05927,0.18436025,414.99612427,0.18370494,370.14868062,0.18440329,372.52309822
C1,186,4109,0.159165,2.811,0.1591634,2.7836914,0.16016915,2.88209391,0.1601651,2.81261562,0.16016452,2.80275147
C1,186,4110,0.160746,29.748,0.16073,29.471533,0.16179089,30.5108242,0.16173393,29.53877134,0.16173808,29.60948142
C1,186,4111,0.162631,61.865,0.1626117,61.527439,0.16373796,63.68400955,0.16362616,61.77440904,0.16362818,61.80883594
C1,186,4112,0.164712,97.316,0.1646518,96.283241,0.16584783,99.62792206,0.16568291,96.81274628,0.16567692,96.71072338
C1,186,4113,0.166587,129.258,0.1665169,128.05637,0.16777487,132.45553589,0.1676069,129.58951931,0.16755871,128.76843583
C1,186,4114,0.1681,155.033,0.1680245,153.73991,0.16933039,158.95654297,0.16911843,155.33951559,0.16907652,154.62546919
C1,186,4115,0.169093,171.948,0.1690227,170.74463,0.17035889,176.4750824,0.1701219,172.43441116,0.17011985,172.39946337
C1,186,4116,0.169372,176.7,0.1693137,175.70155,0.17066,181.60601807,0.17042215,177.54948293,0.17040743,177.29865127
C1,186,4117,0.168971,169.867,0.1688789,168.29396,0.17021405,174.00888062,0.16992752,169.12293279,0.16995195,169.53911124
C1,186,4118,0.167816,150.188,0.167785,149.65868,0.16908616,154.79348755,0.16879531,149.83494731,0.16883574,150.52376207
C1,186,4119,0.1661,120.962,0.1660503,120.10662,0.16729407,124.26747894,0.16712482,121.37690362,0.16707249,120.48529377
C1,186,4120,0.164053,86.075,0.164007,85.297882,0.16518184,88.28073883,0.16504416,85.93121083,0.16502266,85.564833
C1,186,4121,0.162005,51.201,0.1619866,50.879318,0.16309182,52.67394638,0.16302822,51.58812215,0.16300407,51.17672796
C1,186,4122,0.160307,22.257,0.1602959,22.076843,0.16134206,22.86439133,0.16131491,22.40044794,0.16130477,22.22769943
C1,186,8527,0.523604,106.253,0.4806063,140.90179,0.22949248,202.27149963,0.52830014,121.39604311,0.5277642,122.24429044
C1,186,8528,0.222076,766.742,0.2076852,779.27539,0.2339276,1110.43078613,0.22363966,775.18003227,0.22562204,833.4000044
C1,186,8529,0.253371,1331.758,0.2491534,1526.6344,0.2498117,1514.77697754,0.22451539,1005.15186374,0.25567259,1354.71022167
C1,186,8530,0.286757,1854.025,0.2887502,2206.7034,0.2885678,2185.45532227,0.27620631,1809.90874049,0.2866757,1873.45299243
C1,186,8531,0.281128,1926.994,0.2884266,2201.9236,0.2974829,2339.6081543,0.28241334,1958.28530042,0.27384025,1900.61575983
C1,186,8532,0.298806,2218.571,0.306425,2509.2371,0.3149084,2637.86425781,0.2909826,2189.9434861,0.28948835,2171.01278235
C1,186,8533,0.210497,849.49,0.2092632,856.27258,0.21219751,889.22497559,0.2115421,848.57782397,0.21130423,846.31096023
C1,186,8534,0.365804,3098.121,0.3448002,3163.8713,0.3587333,3385.56933594,0.37070726,3183.44774844,0.37067556,3191.82837868
C1,186,8535,0.305483,1932.079,0.2850198,2146.8455,0.2923604,2254.859375,0.29565476,1824.80422853,0.3101144,2098.41249513
C1,186,8536,0.165123,104.317,0.1655536,111.64603,0.1668222,116.22779846,0.16625642,106.58297997,0.16621527,105.88201783
C1,187,1902,0.163132,70.394,0.1636057,78.461105,0.16478502,81.52789307,0.16403751,68.78205098,0.16391719,66.73236524
C1,187,1903,0.171272,209.065,0.171623,215.04321,0.17335422,227.50595093,0.17222629,208.28437547,0.17215497,207.06927443
C1,187,1904,0.229463,1152.658,0.2411683,1384.2418,0.2412027,1376.02404785,0.23456156,1236.97231452,0.23676192,1274.1694171
C1,187,1905,0.261426,1697.574,0.2776211,1997.4681,0.2821543,2072.24804688,0.27091464,1858.04536165,0.26991657,1837.13868583
C1,187,1906,0.211499,839.894,0.2110117,859.43433,0.2142162,910.02209473,0.21273594,842.03221239,0.21236184,837.49784171
C1,187,1907,0.219662,976.89,0.2190275,995.36017,0.2227719,1054.0144043,0.22107365,983.45897033,0.2204902,973.98786461
C1,187,1908,0.223393,1035.062,0.2224908,1052.8817,0.2264015,1114.71252441,0.22473077,1040.76028184,0.22399047,1029.5488472
C1,187,1909,0.222663,998.489,0.2206152,1018.2891,0.2243548,1077.87109375,0.2224733,996.60614553,0.22200794,989.50502761
C1,187,1910,0.214867,873.55,0.2137413,896.69897,0.2170111,949.30987549,0.21547756,866.39032532,0.21519106,863.58841758
C1,187,1911,0.204168,676.462,0.202499,697.98584,0.20489402,739.19812012,0.20469631,666.17725763,0.20443569,666.15203646
C1,187,1912,0.191146,436.914,0.1863652,453.83386,0.18876441,480.60235596,0.1920697,431.62919177,0.19183314,429.44094817
C1,187,1913,0.215085,581.027,0.2077075,607.25519,0.21239735,644.05358887,0.21532676,553.77525134,0.21755833,561.89602553
C1,187,4109,0.159205,3.499,0.1592103,3.5823064,0.16022276,3.79490209,0.16020461,3.4857093,0.16020336,3.46440043
C1,187,4110,0.16117,36.969,0.1612252,37.908543,0.16235652,40.15023422,0.16216753,36.92556745,0.16214831,36.59815356
C1,187,4111,0.163522,77.029,0.1636448,79.127213,0.16491797,83.79096985,0.16449729,76.61479033,0.16448292,76.37002395
C1,187,4112,0.166112,121.16,0.1662665,123.7903,0.16769275,131.06492615,0.16704199,119.96573126,0.16701436,119.49502404
C1,187,4113,0.168425,160.554,0.1686607,164.57831,0.17022657,174.22869873,0.1693767,159.73928052,0.1693263,158.88075464
C1,187,4114,0.170316,192.782,0.1705946,197.52298,0.17227318,209.09161377,0.17130354,192.56448834,0.17119321,190.68494335
C1,187,4115,0.171537,213.58,0.1718773,219.37511,0.17363113,232.22218323,0.17262894,215.1437143,0.17246965,212.43009563
C1,187,4116,0.171883,219.468,0.1722552,225.81265,0.17403117,239.03738403,0.17293839,220.4154755,0.17283532,218.65968328
C1,187,4117,0.171396,211.173,0.1716943,216.25688,0.17343676,228.9120636,0.17228986,209.36724666,0.17227033,209.03460614
C1,187,4118,0.169979,187.041,0.170281,192.18103,0.17193984,203.41288757,0.17094516,186.45923666,0.17089115,185.53918827
C1,187,4119,0.167805,149.995,0.1680455,154.0974,0.16957267,163.08811951,0.16873315,148.77589832,0.16872451,148.62886739
