case,view_id,method,n,RMSE
C2,166,Raytraverse Balanced,36,0.026398750080431268
C2,167,EIGCM (MF1),36,0.009273661101579268
C2,167,Jones dcglare,36,0.008283343111618128
C2,167,Raytraverse Balanced,36,0.04428830743045933
C2,168,EIGCM (MF1),36,0.010137773240268842
C2,168,Jones dcglare,36,0.004557256121067315
C2,168,Raytraverse Balanced,36,0.016899959743314888
C2,169,EIGCM (MF1),36,0.009778260827951175
C2,169,Jones dcglare,36,0.013363624783814063
C2,169,Raytraverse Balanced,36,0.02713113561324286
C2,170,EIGCM (MF1),36,0.006876893130480911
C2,170,Jones dcglare,36,0.007338581878224159
C2,170,Raytraverse Balanced,36,0.02547200568360942
C2,171,EIGCM (MF1),36,0.008776226648578665
C2,171,Jones dcglare,36,0.010969139707083544
C2,171,Raytraverse Balanced,36,0.029593110171407398
C2,172,EIGCM (MF1),36,0.011991325237055043
C2,172,Jones dcglare,36,0.009858909896488296
C2,172,Raytraverse Balanced,36,0.028837841197997496
C2,173,EIGCM (MF1),36,0.0065582957578338985
C2,173,Jones dcglare,36,0.007328933246118869
C2,173,Raytraverse Balanced,36,0.028568174069619947
C2,174,EIGCM (MF1),36,0.0126861074742544
C2,174,Jones dcglare,36,0.0069957246084011125
C2,174,Raytraverse Balanced,36,0.020392463506826074
C2,175,EIGCM (MF1),36,0.009115944290286728
C2,175,Jones dcglare,36,0.011885180152988855
C2,175,Raytraverse Balanced,36,0.013763524243441525
C2,176,EIGCM (MF1),36,0.01511809946774615
C2,176,Jones dcglare,36,0.019602671500297184
C2,176,Raytraverse Balanced,36,0.023422973835927324
C2,177,EIGCM (MF1),36,0.0245285305474224
C2,177,Jones dcglare,36,0.019005135455893076
C2,177,Raytraverse Balanced,36,0.04442171690079743
C2,178,EIGCM (MF1),36,0.005713249482635369
C2,178,Jones dcglare,36,0.004646743836578529
C2,178,Raytraverse Balanced,36,0.015612698530505186
C2,179,EIGCM (MF1),36,0.009480262744571538
C2,179,Jones dcglare,36,0.0073630221815499915
C2,179,Raytraverse Balanced,36,0.03735619126625539
C2,180,EIGCM (MF1),36,0.016499174427923827
C2,180,Jones dcglare,36,0.010823971063165646
C2,180,Raytraverse Balanced,36,0.08590577007300171
C2,181,EIGCM (MF1),36,0.011778657770188512
C2,181,Jones dcglare,36,0.011703360659134056
C2,181,Raytraverse Balanced,36,0.07679858418650759
C2,182,EIGCM (MF1),36,0.007784476040153381
C2,182,Jones dcglare,36,0.005668665562980119
C2,182,Raytraverse Balanced,36,0.02436242388390413
C2,183,EIGCM (MF1),36,0.007515552885978811
C2,183,Jones dcglare,36,0.010311017114814356
C2,183,Raytraverse Balanced,36,0.033755846254144135
C2,184,EIGCM (MF1),36,0.013598381019935183
C2,184,Jones dcglare,36,0.016142063809736533
C2,184,Raytraverse Balanced,36,0.06201446711185694
C2,185,EIGCM (MF1),36,0.019529541975513234
C2,185,Jones dcglare,36,0.016200720612503636
C2,185,Raytraverse Balanced,36,0.02859430396414084
C2,186,EIGCM (MF1),36,0.00853327219030829
C2,186,Jones dcglare,36,0.006244352256600002
C2,186,Raytraverse Balanced,36,0.02320209282197591
C2,187,EIGCM (MF1),36,0.008344578848969357
C2,187,Jones dcglare,36,0.007170451987630281
C2,187,Raytraverse Balanced,36,0.024582314592390627
C2,188,EIGCM (MF1),36,0.0138063989377108
C2,188,Jones dcglare,36,0.011350938961926234
C2,188,Raytraverse Balanced,36,0.024865773827714082
C2,189,EIGCM (MF1),36,0.015634390783959427
C2,189,Jones dcglare,36,0.016985773017103644
C2,189,Raytraverse Balanced,36,0.028617544339495413
C2,190,EIGCM (MF1),36,0.006196170959776521
C2,190,Jones dcglare,36,0.006949016260687744
C2,190,Raytraverse Balanced,36,0.01197786913934914
C2,191,EIGCM (MF1),36,0.017936059719404804
C2,191,Jones dcglare,36,0.011653496235438201
C2,191,Raytraverse Balanced,36,0.013997337726002083
C2,192,EIGCM (MF1),36,0.014536210690538369
C2,192,Jones dcglare,36,0.02137066728568681
C2,192,Raytraverse Balanced,36,0.02303252700389761
C2,193,EIGCM (MF1),36,0.008038436615274
C2,193,Jones dcglare,36,0.013673015088978883
C2,193,Raytraverse Balanced,36,0.051164439808957816
C2,194,EIGCM (MF1),36,0.006080588887873714
C2,194,Jones dcglare,36,0.011806433004198853
C2,194,Raytraverse Balanced,36,0.02479237639852398
C2,195,EIGCM (MF1),36,0.007956481977485743
C2,195,Jones dcglare,36,0.005473032906337217
C2,195,Raytraverse Balanced,36,0.020273301756259937
C2,196,EIGCM (MF1),36,0.009527762032272381
C2,196,Jones dcglare,36,0.012796007533137591
C2,196,Raytraverse Balanced,36,0.027663337678363074
C2,197,EIGCM (MF1),36,0.011877603802886053
C2,197,Jones dcglare,36,0.01907938330001807
C2,197,Raytraverse Balanced,36,0.03843053101447522
C2,198,EIGCM (MF1),36,0.006452569339762608
C2,198,Jones dcglare,36,0.013144635280739163
C2,198,Raytraverse Balanced,36,0.05247616120684849
C2,199,EIGCM (MF1),36,0.01788583140487496
C2,199,Jones dcglare,36,0.023981378586787457
C2,199,Raytraverse Balanced,36,0.06691462564799477
C2,200,EIGCM (MF1),36,0.018842894535496216
C2,200,Jones dcglare,36,0.02309044228292605
C2,200,Raytraverse Balanced,36,0.08873829243716498
C2,201,EIGCM (MF1),36,0.008287426767030214
C2,201,Jones dcglare,36,0.017619473133711407
C2,201,Raytraverse Balanced,36,0.05620147078149292
C2,202,EIGCM (MF1),36,0.008899826112705175
C2,202,Jones dcglare,36,0.00685806647796654
C2,202,Raytraverse Balanced,36,0.026804767785965692
C2,203,EIGCM (MF1),36,0.009654367843062882
C2,203,Jones dcglare,36,0.006330331673056755
C2,203,Raytraverse Balanced,36,0.02434553714226467
C2,204,EIGCM (MF1),36,0.012501317806224354
C2,204,Jones dcglare,36,0.013532137311083133
C2,204,Raytraverse Balanced,36,0.02549564698102736
C2,205,EIGCM (MF1),36,0.014549620047215443
C2,205,Jones dcglare,36,0.02067908544733496
C2,205,Raytraverse Balanced,36,0.05580173134479099
C2,206,EIGCM (MF1),36,0.012703566642603005
C2,206,Jones dcglare,36,0.013947789203528812
C2,206,Raytraverse Balanced,36,0.08553220946664325
C2,207,EIGCM (MF1),36,0.013413318805699556
C2,207,Jones dcglare,36,0.01872510031459075
C2,207,Raytraverse Balanced,36,0.12284581024965721
C2,208,EIGCM (MF1),36,0.01305677616604795
C2,208,Jones dcglare,36,0.02308327850406412
C2,208,Raytraverse Balanced,36,0.1241303040204619
C2,209,EIGCM (MF1),36,0.007156166953831582
C2,209,Jones dcglare,36,0.013291524633797652
C2,209,Raytraverse Balanced,36,0.02522587939722419
C2,210,EIGCM (MF1),36,0.0043535521915059995
C2,210,Jones dcglare,36,0.004180209605279308
C2,210,Raytraverse Balanced,36,0.025142222139238925
C2,211,EIGCM (MF1),36,0.007342249580642466
C2,211,Jones dcglare,36,0.0037138073779688125
C2,211,Raytraverse Balanced,36,0.024229399595721852
C2,212,EIGCM (MF1),36,0.015337397439256837
C2,212,Jones dcglare,36,0.013681618588409553
C2,212,Raytraverse Balanced,36,0.020761838185427893
C2,213,EIGCM (MF1),36,0.015442682358896646
C2,213,Jones dcglare,36,0.024222712833105228
C2,213,Raytraverse Balanced,36,0.022130346934058555
C2,214,EIGCM (MF1),36,0.011867326490995733
C2,214,Jones dcglare,36,0.019363459657848026
C2,214,Raytraverse Balanced,36,0.015760160921478295
C2,215,EIGCM (MF1),36,0.012303277711910315
C2,215,Jones dcglare,36,0.018868718409548697
C2,215,Raytraverse Balanced,36,0.022809095474349644
C2,216,EIGCM (MF1),36,0.01322049820612126
C2,216,Jones dcglare,36,0.021136787132614444
C2,216,Raytraverse Balanced,36,0.02634964950386064
C2,217,EIGCM (MF1),36,0.0071793240825651665
C2,217,Jones dcglare,36,0.013502051661147228
C2,217,Raytraverse Balanced,36,0.026302982999882405
C2,218,EIGCM (MF1),36,0.013792701603454792
C2,218,Jones dcglare,36,0.0075221070309019426
C2,218,Raytraverse Balanced,36,0.02623662085567063
C2,219,EIGCM (MF1),36,0.006755289345600066
C2,219,Jones dcglare,36,0.00830700231870028
C2,219,Raytraverse Balanced,36,0.025879033870786154
C2,220,EIGCM (MF1),36,0.011916557688359506
C2,220,Jones dcglare,36,0.016740214010457638
C2,220,Raytraverse Balanced,36,0.025358382392773056
C2,221,EIGCM (MF1),36,0.10806039699718728
C2,221,Jones dcglare,36,0.11325777438268754
C2,221,Raytraverse Balanced,36,0.108326160106492
C2,222,EIGCM (MF1),36,0.011299071791412776
C2,222,Jones dcglare,36,0.020554031117832924
C2,222,Raytraverse Balanced,36,0.02862770274172384
C2,223,EIGCM (MF1),36,0.010144936963305609
C2,223,Jones dcglare,36,0.017249907016953493
C2,223,Raytraverse Balanced,36,0.024801342052816637
C2,224,EIGCM (MF1),36,0.014556959252440816
C2,224,Jones dcglare,36,0.02488855702110298
C2,224,Raytraverse Balanced,36,0.02324540888345255
C2,225,EIGCM (MF1),36,0.04467034238795293
C2,225,Jones dcglare,36,0.038990057544306365
C2,225,Raytraverse Balanced,36,0.056606445746936844
C2,226,EIGCM (MF1),36,0.007293683201788763
C2,226,Jones dcglare,36,0.007186909860375784
C2,226,Raytraverse Balanced,36,0.021755881134577597
C2,227,EIGCM (MF1),36,0.007083125673661942
C2,227,Jones dcglare,36,0.007235240997601795
C2,227,Raytraverse Balanced,36,0.02360756813937635
C2,228,EIGCM (MF1),36,0.011096929455497034
C2,228,Jones dcglare,36,0.012389626485037004
C2,228,Raytraverse Balanced,36,0.02285048359933062
C2,229,EIGCM (MF1),36,0.02100268213581435
C2,229,Jones dcglare,36,0.027891111635417912
C2,229,Raytraverse Balanced,36,0.05158999964593495
C2,230,EIGCM (MF1),36,0.012677192102058714
C2,230,Jones dcglare,36,0.012439586639373303
C2,230,Raytraverse Balanced,36,0.06858503215058352
C2,231,EIGCM (MF1),36,0.016616794545763366
C2,231,Jones dcglare,36,0.016113486408935868
C2,231,Raytraverse Balanced,36,0.05680357581324483
C2,232,EIGCM (MF1),36,0.018147770665903347
C2,232,Jones dcglare,36,0.019415676010639853
C2,232,Raytraverse Balanced,36,0.06478408820466647
C2,233,EIGCM (MF1),36,0.012301535763416338
C2,233,Jones dcglare,36,0.010088340406785063
C2,233,Raytraverse Balanced,36,0.027003432625423093
C2,234,EIGCM (MF1),36,0.0048321561068935814
C2,234,Jones dcglare,36,0.006652299788039263
C2,234,Raytraverse Balanced,36,0.022691565600506423
C2,235,EIGCM (MF1),36,0.01006410848663871
C2,235,Jones dcglare,36,0.0050479247040059886
C2,235,Raytraverse Balanced,36,0.02309825628234064
C2,236,EIGCM (MF1),36,0.009291341161024902
C2,236,Jones dcglare,36,0.012814657480399156
C2,236,Raytraverse Balanced,36,0.026422026829916824
C2,237,EIGCM (MF1),36,0.022626991148822436
C2,237,Jones dcglare,36,0.022604660427609596
C2,237,Raytraverse Balanced,36,0.027935004967907347
C2,238,EIGCM (MF1),36,0.012178300322499858
C2,238,Jones dcglare,36,0.015607225924057232
C2,238,Raytraverse Balanced,36,0.019095506874233233
C2,239,EIGCM (MF1),36,0.0163161923470129
C2,239,Jones dcglare,36,0.013970389973044978
C2,239,Raytraverse Balanced,36,0.016482338376256546
C2,240,EIGCM (MF1),36,0.00927891419077265
C2,240,Jones dcglare,36,0.013941768755600228
C2,240,Raytraverse Balanced,36,0.017907006713461824
C2,241,EIGCM (MF1),36,0.00652797890606699
C2,241,Jones dcglare,36,0.004391353569172419
C2,241,Raytraverse Balanced,36,0.047880118101957
C2,242,EIGCM (MF1),36,0.004888082183172094
C2,242,Jones dcglare,36,0.0067694024342523085
C2,242,Raytraverse Balanced,36,0.024441788308208274
C2,243,EIGCM (MF1),36,0.009631523182209788
C2,243,Jones dcglare,36,0.007692786636814742
C2,243,Raytraverse Balanced,36,0.017414640078603806
C2,244,EIGCM (MF1),36,0.010507070652303614
C2,244,Jones dcglare,36,0.014607340725230507
C2,244,Raytraverse Balanced,36,0.017193772085562695
C2,245,EIGCM (MF1),36,0.015816649376009167
C2,245,Jones dcglare,36,0.017198731031710025
C2,245,Raytraverse Balanced,36,0.05801333134765227
C2,246,EIGCM (MF1),36,0.01608089188675836
C2,246,Jones dcglare,36,0.016965034236616647
C2,246,Raytraverse Balanced,36,0.07597995954147378
C2,247,EIGCM (MF1),36,0.013478772629603763
C2,247,Jones dcglare,36,0.020021042496057396
C2,247,Raytraverse Balanced,36,0.09382247998694508
C2,248,EIGCM (MF1),36,0.008696623186552871
C2,248,Jones dcglare,36,0.011039738374414096
C2,248,Raytraverse Balanced,36,0.11599106909645539
C2,249,EIGCM (MF1),36,0.00494314256580097
C2,249,Jones dcglare,36,0.006866512776772537
C2,249,Raytraverse Balanced,36,0.02764842646610407
C2,250,EIGCM (MF1),36,0.0031369384239343253
C2,250,Jones dcglare,36,0.006309613909941098
C2,250,Raytraverse Balanced,36,0.025055022908988842
C2,251,EIGCM (MF1),36,0.010924962035047182
C2,251,Jones dcglare,36,0.005955552715854763
C2,251,Raytraverse Balanced,36,0.02146981439009804
C2,252,EIGCM (MF1),36,0.01050800430473519
C2,252,Jones dcglare,36,0.01131498891089786
C2,252,Raytraverse Balanced,36,0.02129165864191663
C2,253,EIGCM (MF1),36,0.015449798187480927
C2,253,Jones dcglare,36,0.015442604726612314
C2,253,Raytraverse Balanced,36,0.03053530225218977
C2,254,EIGCM (MF1),36,0.01878896131787079
C2,254,Jones dcglare,36,0.026814280282077208
C2,254,Raytraverse Balanced,36,0.023898498613515045
C2,255,EIGCM (MF1),36,0.013251918801347217
C2,255,Jones dcglare,36,0.021874731468331406
C2,255,Raytraverse Balanced,36,0.032918620868767165
C2,256,EIGCM (MF1),36,0.007087313616185384
C2,256,Jones dcglare,36,0.013634868448575558
C2,256,Raytraverse Balanced,36,0.027171671100899162
C2,257,EIGCM (MF1),36,0.00865005092537996
C2,257,Jones dcglare,36,0.013530774947317942
C2,257,Raytraverse Balanced,36,0.038267583024536915
C2,258,EIGCM (MF1),36,0.011008415095633788
C2,258,Jones dcglare,36,0.010428872138472786
C2,258,Raytraverse Balanced,36,0.0213017568647707
C2,259,EIGCM (MF1),36,0.014365467366444746
C2,259,Jones dcglare,36,0.00997189592287119
C2,259,Raytraverse Balanced,36,0.05799780614681703
C2,260,EIGCM (MF1),36,0.015595766730439322
C2,260,Jones dcglare,36,0.027322223025124263
C2,260,Raytraverse Balanced,36,0.1885219011272115
C2,261,EIGCM (MF1),36,0.007993629190226004
C2,261,Jones dcglare,36,0.010518519958314267
C2,261,Raytraverse Balanced,36,0.21748156341590993
C2,262,EIGCM (MF1),36,0.010628370063027845
C2,262,Jones dcglare,36,0.010881661250547622
C2,262,Raytraverse Balanced,36,0.14259082377280305
C2,263,EIGCM (MF1),36,0.008861683934250611
C2,263,Jones dcglare,36,0.008281251551812684
C2,263,Raytraverse Balanced,36,0.05823918926010678
C2,264,EIGCM (MF1),36,0.01315259952649833
C2,264,Jones dcglare,36,0.026144530045759732
C2,264,Raytraverse Balanced,36,0.05371643007261089
C2,265,EIGCM (MF1),36,0.008421755306051113
C2,265,Jones dcglare,36,0.014312377844811854
C2,265,Raytraverse Balanced,36,0.024088006772520473
C2,266,EIGCM (MF1),36,0.007935890616160653
C2,266,Jones dcglare,36,0.020813628568549545
C2,266,Raytraverse Balanced,36,0.024563060687470554
C2,267,EIGCM (MF1),36,0.006606901237363684
C2,267,Jones dcglare,36,0.004747694772558927
C2,267,Raytraverse Balanced,36,0.03950106828624881
C2,268,EIGCM (MF1),36,0.01073928270195454
C2,268,Jones dcglare,36,0.021307733402616803
C2,268,Raytraverse Balanced,36,0.11390832081905639
C2,269,EIGCM (MF1),36,0.011135044292832127
C2,269,Jones dcglare,36,0.011162417383303196
C2,269,Raytraverse Balanced,36,0.12113673899295298
C2,270,EIGCM (MF1),36,0.007957198241372393
C2,270,Jones dcglare,36,0.008319718351468131
C2,270,Raytraverse Balanced,36,0.08697373636850766
C2,271,EIGCM (MF1),36,0.00927040595539256
C2,271,Jones dcglare,36,0.012860096690897856
C2,271,Raytraverse Balanced,36,0.030900410574768764
C2,272,EIGCM (MF1),36,0.01453393555991365
C2,272,Jones dcglare,36,0.013995994207954545
C2,272,Raytraverse Balanced,36,0.06521953889456991
C2,273,EIGCM (MF1),36,0.009805033307807888
C2,273,Jones dcglare,36,0.011962641192660542
C2,273,Raytraverse Balanced,36,0.038398436444934264
C2,274,EIGCM (MF1),36,0.005988257774154545
C2,274,Jones dcglare,36,0.008760108651085452
C2,274,Raytraverse Balanced,36,0.01651951595330396
C2,275,EIGCM (MF1),36,0.012877305840206724
C2,275,Jones dcglare,36,0.007079606745135203
C2,275,Raytraverse Balanced,36,0.018017035059582423
C2,276,EIGCM (MF1),36,0.009859077529124
C2,276,Jones dcglare,36,0.012496457626085589
C2,276,Raytraverse Balanced,36,0.04669430202916798
C2,277,EIGCM (MF1),36,0.01813771099312915
C2,277,Jones dcglare,36,0.021079109240654786
C2,277,Raytraverse Balanced,36,0.06296321631274789
C2,278,EIGCM (MF1),36,0.007077395711033518
C2,278,Jones dcglare,36,0.008960153687897576
C2,278,Raytraverse Balanced,36,0.08665916458619749
C2,279,EIGCM (MF1),36,0.014107516103196362
C2,279,Jones dcglare,36,0.014362938052943574
C2,279,Raytraverse Balanced,36,0.06421182117395191
C2,280,EIGCM (MF1),36,0.013583086567216587
C2,280,Jones dcglare,36,0.015705810366910128
C2,280,Raytraverse Balanced,36,0.08120593689694347
C2,281,EIGCM (MF1),36,0.008274317815267638
C2,281,Jones dcglare,36,0.013268205626792472
C2,281,Raytraverse Balanced,36,0.020373102855422442
C2,282,EIGCM (MF1),36,0.008774092518745173
C2,282,Jones dcglare,36,0.006042595850198733
C2,282,Raytraverse Balanced,36,0.017711446418671683
C2,283,EIGCM (MF1),36,0.007550386069691328
C2,283,Jones dcglare,36,0.005752840300572792
C2,283,Raytraverse Balanced,36,0.020045154404588098
C2,284,EIGCM (MF1),36,0.009363857656584582
C2,284,Jones dcglare,36,0.009794025699433925
C2,284,Raytraverse Balanced,36,0.02955322275910221
C2,285,EIGCM (MF1),36,0.013943331676627516
C2,285,Jones dcglare,36,0.022269463473339635
C2,285,Raytraverse Balanced,36,0.05082382597265438
C2,286,EIGCM (MF1),36,0.012644642402164289
C2,286,Jones dcglare,36,0.017464272985427444
C2,286,Raytraverse Balanced,36,0.02757501101763455
C2,287,EIGCM (MF1),36,0.01379121201883044
C2,287,Jones dcglare,36,0.018947866647231314
C2,287,Raytraverse Balanced,36,0.0352495861616196
C2,288,EIGCM (MF1),36,0.013073635451676514
C2,288,Jones dcglare,36,0.018379668527863356
C2,288,Raytraverse Balanced,36,0.04587854870781076
C2,289,EIGCM (MF1),36,0.0077093124069025866
C2,289,Jones dcglare,36,0.015051760853303939
C2,289,Raytraverse Balanced,36,0.04501635973914793
C2,290,EIGCM (MF1),36,0.008277820987937189
C2,290,Jones dcglare,36,0.007768019406527748
C2,290,Raytraverse Balanced,36,0.0209025230555639
C2,291,EIGCM (MF1),36,0.0065039024977316465
C2,291,Jones dcglare,36,0.004362138283731323
C2,291,Raytraverse Balanced,36,0.018160243934596913
C2,292,EIGCM (MF1),36,0.014577631210960777
C2,292,Jones dcglare,36,0.013098647210720842
C2,292,Raytraverse Balanced,36,0.022971282872166654
C2,293,EIGCM (MF1),36,0.017242160698101812
C2,293,Jones dcglare,36,0.024163483310387035
C2,293,Raytraverse Balanced,36,0.05818405409238123
C2,294,EIGCM (MF1),36,0.02129156947403125
C2,294,Jones dcglare,36,0.02063911963066597
C2,294,Raytraverse Balanced,36,0.08640218798270771
C2,295,EIGCM (MF1),36,0.016206294678363233
C2,295,Jones dcglare,36,0.02264193178095474
C2,295,Raytraverse Balanced,36,0.10316722973549577
C2,296,EIGCM (MF1),36,0.015045725962101898
C2,296,Jones dcglare,36,0.028065032535490576
C2,296,Raytraverse Balanced,36,0.10517156782651876
C2,297,EIGCM (MF1),36,0.008229124308836138
C2,297,Jones dcglare,36,0.009895685834200819
C2,297,Raytraverse Balanced,36,0.034687292090176965
C2,298,EIGCM (MF1),36,0.010784845914754648
C2,298,Jones dcglare,36,0.0056511586169219466
C2,298,Raytraverse Balanced,36,0.01577290506375305
C2,299,EIGCM (MF1),36,0.00579530889611494
C2,299,Jones dcglare,36,0.004621585903484134
C2,299,Raytraverse Balanced,36,0.014294861177648383
C2,300,EIGCM (MF1),36,0.012869696589696018
C2,300,Jones dcglare,36,0.01304725409729242
C2,300,Raytraverse Balanced,36,0.014548068738167615
C2,301,EIGCM (MF1),36,0.014008658945700145
C2,301,Jones dcglare,36,0.02243538716327092
C2,301,Raytraverse Balanced,36,0.02823739363298303
C2,302,EIGCM (MF1),36,0.013649154269872468
C2,302,Jones dcglare,36,0.024667108246387646
C2,302,Raytraverse Balanced,36,0.023712809094454047
C2,303,EIGCM (MF1),36,0.015050212994201562
C2,303,Jones dcglare,36,0.01929389811984299
C2,303,Raytraverse Balanced,36,0.03253484137478871
C2,304,EIGCM (MF1),36,0.0139351315537884
C2,304,Jones dcglare,36,0.023793130314487074
C2,304,Raytraverse Balanced,36,0.04343138270385152
C2,305,EIGCM (MF1),36,0.009016843107885494
C2,305,Jones dcglare,36,0.010722285982483187
C2,305,Raytraverse Balanced,36,0.03750888981850014
C2,306,EIGCM (MF1),36,0.005272463040779793
C2,306,Jones dcglare,36,0.004207303481152351
C2,306,Raytraverse Balanced,36,0.01594617184878945
C2,307,EIGCM (MF1),36,0.012086934698995348
C2,307,Jones dcglare,36,0.0058655090385684155
C2,307,Raytraverse Balanced,36,0.012708581725554035
C2,308,EIGCM (MF1),36,0.007104642264959966
C2,308,Jones dcglare,36,0.016279955936599956
C2,308,Raytraverse Balanced,36,0.016780278786545328
C2,309,EIGCM (MF1),36,0.016537715835183455
C2,309,Jones dcglare,36,0.025156292179114168
C2,309,Raytraverse Balanced,36,0.036999606746792355
C2,310,EIGCM (MF1),36,0.018901513491855038
C2,310,Jones dcglare,36,0.022510544381634672
C2,310,Raytraverse Balanced,36,0.060761645176287564
C2,311,EIGCM (MF1),36,0.016578809781280703
